time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
2100,0,0
2600,0,0
3150,0,0
3650,0,0
4150,20953,6614
4650,48049,0
5150,0,1386
5650,1896,0
6150,0,0
6650,0,0
7150,0,0
7650,0,0
8150,0,0
8650,0,0
9150,0,0
9650,0,0
10150,0,0
10650,0,0
11200,0,0
11700,0,0
12200,0,0
12700,0,0
13200,0,0
13700,0,0
14200,0,0
14700,0,0
15200,0,0
15700,0,0
16200,0,0
16700,0,0
17200,0,0
17700,0,0
18200,0,0
18700,0,0
19250,0,0
19750,0,0
20250,0,0
20750,0,0
21250,5423,5548
21750,56620,0
22250,0,0
22750,0,0
23250,0,0
23750,0,0
24250,0,0
24750,0,0
25300,0,0
25800,0,0
26300,0,0
26800,0,0
27300,0,0
27800,0,0
28300,0,0
28800,0,0
29300,0,0
29800,0,0
30300,0,0
30850,0,0
31350,0,0
31850,0,0
32350,0,0
32850,0,0
33350,0,0
33850,0,0
34350,0,0
34850,0,0
35350,0,0
35850,0,0
36350,0,0
36850,0,0
37350,0,0
37900,0,0
38400,0,0
38900,63502,5026
39400,0,0
39900,0,0
40400,0,0
40900,0,0
41400,0,0
41900,0,0
42400,0,0
42900,0,0
43400,0,0
43900,0,0
44400,0,0
44950,0,0
45450,0,0
45950,0,0
46450,0,0
46950,0,0
47450,0,0
47950,0,0
48450,0,0
48950,0,0
49450,0,0
