time_ms,memory_kbytes
0,0
1029,0
2009,5580
2254,5836
2548,6400
2793,7608
3038,8000
3283,9832
3577,11240
3822,12432
4067,18444
4361,23648
4655,30812
4851,31576
5096,30640
5341,30896
5635,31264
5880,30556
6076,30540
6321,31928
6566,31928
6811,31936
7056,31452
7301,31424
7546,31424
7791,31424
8036,31424
8330,31404
8575,31404
8820,31404
9065,31252
9310,31256
9604,31588
9898,26244
10094,31268
10339,29212
10584,29212
10829,30808
11074,30808
11319,30808
11613,30216
11809,30216
12103,30216
12299,30216
12544,30216
12838,30216
13083,30212
13328,30212
13573,30212
13818,30204
14063,30232
14308,30232
14602,30232
14798,30232
15092,30232
15337,30176
15582,30508
15827,30508
16072,30512
16317,30512
16562,30512
16807,30512
17052,30520
17346,30520
17591,30520
17836,30648
18081,30520
18326,30520
18571,30520
18816,30520
19061,30516
19306,30516
19551,30516
19845,30516
20090,30516
20335,30516
20678,31064
20972,27920
21217,30396
21511,33164
21756,33476
22001,33828
22344,34288
22540,34528
22736,34552
22981,34552
23226,34552
23520,34552
23765,34552
24010,34552
24255,34552
24500,34552
24745,34580
24990,34580
25235,34580
25480,34580
25725,34580
26019,34580
26264,34568
26509,34568
26754,34568
26999,34568
27244,34568
27538,34568
27881,32724
28126,32928
28322,30852
28567,30852
28812,32448
29057,32440
29302,32440
29596,32440
29792,32444
30037,32452
30331,32448
30527,32460
30821,32456
31066,32460
31311,32456
31556,32456
31801,32456
32046,32456
32291,32452
32536,32456
32781,32452
33026,32460
33320,32500
33565,32500
33810,32500
34055,32500
34300,32496
34545,32496
34790,32496
35035,32496
35280,32496
35525,32496
35819,32496
36064,32496
36309,32496
36554,32496
36799,32496
37044,32496
37289,32496
37534,32496
37828,32508
38024,32508
38318,27812
38661,27932
38955,34156
39151,34628
39396,35112
39641,35328
39886,35336
40131,35336
40376,35336
40621,35336
40866,35336
41111,35336
41356,35336
41601,35336
41846,35336
42140,35336
42385,35336
42630,35336
42875,35336
43120,35336
43365,35336
43610,35336
43855,35328
44100,35328
44345,35328
44639,35328
44933,35252
45129,35232
45374,35236
45619,35236
45864,35236
46109,35236
46354,35236
46599,35236
46893,35236
47138,35276
47383,35276
47628,35276
47873,35276
48118,35276
48363,35276
48608,35276
48853,35276
49147,35276
49343,35276
49637,35276
49882,35276
