time_ms,memory_kbytes
0,0
440,0
1452,23068
1672,32884
1936,37380
2200,36372
2464,37176
2684,47804
2948,59332
3212,59332
3432,59332
3784,59332
4048,59332
4224,59332
4488,59332
4796,59332
5016,59332
5236,59332
5456,59332
5720,59332
6028,59332
6292,59332
6468,59332
6732,59648
7040,59532
7304,59532
7436,59532
7744,59532
7964,67980
8184,68908
8448,80684
8800,80696
9064,80696
9240,80684
9548,80804
9812,80820
9988,80820
10208,80820
10516,80820
10824,80812
11044,80820
11308,80812
11528,80820
11704,80820
11968,81032
12232,81032
12540,81032
12804,81028
13024,80996
13288,80984
13552,80996
13772,81120
13992,81120
14256,81120
14564,81120
14740,81124
15048,81124
15312,81128
15488,81128
15752,81108
16060,81108
16280,81108
16500,81108
16808,81108
17028,81108
17248,81120
17556,81120
17776,81120
18040,81120
18260,81120
18612,81120
18744,86156
19052,86168
19316,86168
19536,86168
19800,86168
20064,86168
20240,86168
20548,86168
20856,86172
21032,86172
21252,86172
21516,86172
21868,86172
22044,86172
22264,86172
22528,86172
22792,86172
23056,86172
23276,86172
23540,86172
23848,86248
23980,92620
24332,92624
24596,92624
24860,92624
25036,92624
25344,92624
25520,92624
25740,92624
26048,92624
26356,92624
26620,92624
26752,92624
27104,92624
27236,92624
27544,92624
27764,92624
28116,92836
28380,92836
28512,92836
28864,92836
29040,92836
29260,83896
29568,84120
29832,84112
30096,84112
30316,84100
30580,84116
30756,84116
31064,84116
31372,84116
31548,84116
31856,84116
32120,84116
32340,84108
32560,84116
32824,84104
33088,84112
33308,84104
33572,84096
33836,84088
34144,84096
34320,84084
34540,84144
34804,74048
35024,74048
35332,74048
35596,74048
35816,74048
36124,74048
36300,74056
36520,74056
36872,74056
37136,74056
37312,74056
37576,74056
37928,74056
38016,74056
38324,74056
38632,74236
38896,74236
39072,74236
39336,74236
39688,74236
39820,74236
40040,74296
40304,74296
40568,74760
40876,74764
41096,74764
41360,74764
41624,74764
41888,74764
42064,74764
42372,74764
42636,74764
42812,74764
43076,74764
43384,74764
43648,74764
43824,74764
44132,74764
44396,74764
44616,74764
