time_ms,memory_kbytes
0,0
352,0
1364,26448
1584,33000
1848,37664
2112,36100
2376,33404
2640,58524
2904,58640
3124,58640
3388,58640
3740,58640
3960,58640
4136,58640
4444,58640
4752,58640
4928,58640
5148,58640
5500,58640
5676,58640
5896,58640
6204,58640
6512,58808
6644,58964
6908,58848
7216,58848
7480,58848
7700,59316
7876,68712
8140,69684
8404,80912
8668,80924
8888,80924
9196,81020
9416,81020
9680,81024
10076,81020
10164,81032
10428,81032
10736,81032
10912,81032
11176,81032
11440,81032
11704,81032
11968,81176
12188,81156
12408,81156
12716,81156
12936,81156
13288,81156
13464,81156
13728,81248
13992,81240
14212,81248
14432,81248
14740,81248
15004,81240
15136,81252
15488,81244
15752,81248
15972,81248
16280,81248
16456,81248
16676,81248
16984,81240
17248,81260
17468,81260
17776,81260
17996,81248
18260,81260
18480,81260
18744,81344
18920,81344
19184,81344
19536,81336
19712,81344
19976,81344
20328,81344
20416,81344
20768,81348
20988,81348
21252,81348
21516,81340
21780,81348
22000,81336
22308,81348
22484,81348
22748,81348
23012,81340
23188,81348
23452,81348
23672,81800
23936,87708
24332,87712
24464,87712
24728,87712
24992,87712
25388,87712
25432,87712
25740,87712
26048,87712
26312,87712
26444,87712
26752,87712
27016,87712
27236,87712
27456,87712
27764,87712
28028,87952
28204,87952
28512,87952
28820,87952
28952,87952
29172,84492
29524,84492
29744,84476
30052,84476
30272,84480
30492,84480
30756,84480
31020,84480
31240,84480
31548,84480
31680,84480
31944,84480
32252,84480
32560,84440
32824,84440
33000,84440
33220,84388
33440,84388
33748,84388
34056,84388
34232,84388
34452,73796
34760,72984
35112,72992
35288,72992
35552,72992
35772,72992
36080,72996
36256,72996
36564,72996
36828,72996
36960,72996
37268,72996
37532,72996
37796,72996
38016,72996
38280,72996
38544,73236
38808,73236
39028,73236
39336,73236
39468,73176
39732,73176
40040,73236
40304,73536
40480,73572
40832,73572
41008,73572
41360,73572
41536,73572
41844,73572
42020,73572
42284,73572
42504,73572
42900,73572
42988,73572
43296,73572
43560,73572
43868,73572
44000,73572
44308,73664
44572,73844
44792,73844
