time_ms,memory_kbytes
0,0
352,0
1364,22712
1628,32852
1848,37328
2112,35212
2332,37520
2596,50212
2948,59356
3212,59356
3388,59356
3696,59404
3916,59404
4180,59412
4400,59412
4620,59412
4972,59412
5148,59412
5412,59412
5720,59412
5940,59412
6204,59412
6380,59412
6644,59648
6952,59532
7128,59532
7392,59532
7700,59700
7876,69124
8140,69916
8404,81628
8712,81640
8976,81640
9196,81756
9460,81756
9636,81760
9944,81760
10208,81768
10384,81768
10648,81768
10956,81768
11176,81768
11440,81768
11660,81760
11968,81916
12188,81912
12408,81912
12672,81728
12980,81736
13244,81736
13376,81736
13640,81844
13948,81844
14212,81844
14432,81844
14652,81844
15004,81844
15224,81844
15444,81844
15664,81808
16016,81800
16148,81808
16456,81808
16720,81820
16896,81820
17160,81820
17424,81820
17732,81820
17996,81820
18172,81820
18436,81820
18656,72216
18920,72780
19228,72788
19492,72788
19712,72788
19976,72788
20240,72788
20416,72796
20724,72796
20988,72796
21164,72796
21428,72796
21780,72796
22000,72796
22264,72796
22440,72796
22660,72948
23012,72948
23144,72948
23408,72948
23716,72948
23936,72948
24156,72376
24420,83192
24684,83196
24992,83204
25168,83204
25520,83188
25696,83188
25916,83188
26224,83172
26488,83188
26752,83180
26972,83188
27236,83180
27544,83188
27720,83188
27940,83188
28292,83188
28424,83188
28688,83188
28996,83188
29260,83120
29480,83128
29656,72988
29964,72992
30228,72992
30448,72992
30712,72992
30976,72992
31284,72992
31548,72992
31680,72992
31944,72992
32296,72992
32472,72992
32692,72992
33000,72992
33220,72992
33484,72992
33748,72992
34012,72992
34276,72992
34496,72992
34716,72992
34980,73168
35200,77840
35464,77844
35684,77844
36036,77844
36300,77844
36520,77844
36740,79528
37004,79556
37312,79556
37488,79556
37752,79556
38060,79556
38324,79556
38500,79556
38764,79556
38984,79556
39204,79556
39556,79556
39776,79556
39952,79556
40216,79556
40480,75936
40788,75940
41052,75940
41184,75940
41492,75940
41844,75940
41976,75940
42240,75940
42548,75980
42768,75980
42988,75980
43296,75980
43516,75980
43692,75960
44000,75960
44352,75960
44484,76104
44792,76104
