time_ms,cpu_percent
0,0.0
572,0.0
1760,21.519
1980,12.658
2200,13.095
2376,15.132
2596,19.497
2772,11.039
2992,6.623
3168,1.987
3388,1.935
3564,0.0
3784,0.0
4004,0.0
4180,0.0
4400,0.0
4576,0.0
4796,0.0
4972,0.0
5192,0.0
5368,0.0
5588,0.0
5764,0.0
5984,0.0
6204,0.0
6380,0.637
6600,0.0
6776,0.0
6996,0.0
7172,0.0
7392,0.0
7568,0.0
7788,5.844
8008,7.006
8184,4.459
8404,1.29
8580,1.266
8800,0.0
8976,0.0
9196,0.0
9372,0.0
9592,7.097
9812,4.487
9988,0.0
10208,0.0
10384,0.0
10604,0.0
10780,0.0
11000,0.0
11176,0.0
11396,0.0
11616,0.0
11792,0.0
12012,0.625
12188,0.0
12408,0.0
12584,0.0
12804,0.0
12980,0.0
13200,0.0
13420,0.0
13596,6.494
13816,7.692
13992,8.609
14212,13.253
14388,0.0
14608,0.0
14784,0.0
15004,0.0
15224,0.0
15400,0.0
15620,0.0
15796,0.0
16016,0.0
16192,0.0
16412,0.0
16588,0.0
16808,0.0
16984,0.0
17204,0.0
17424,0.0
17600,0.0
17820,0.0
17996,0.0
18216,0.0
18392,0.0
18612,0.0
18788,0.0
19008,0.0
19228,0.621
19404,1.875
19624,5.882
19800,3.947
20020,2.597
20196,0.0
20416,0.0
20592,0.0
20812,0.0
20988,0.0
21208,0.0
21428,0.0
21604,0.0
21824,0.0
22000,0.0
22220,0.0
22396,0.0
22616,0.0
22792,0.0
23012,0.0
23232,0.0
23408,0.0
23628,0.0
23804,0.0
24024,0.0
24200,0.0
24420,0.0
24596,0.0
24816,6.098
24992,3.974
25212,3.311
25432,1.307
25608,0.0
25828,0.0
26004,0.0
26224,0.0
26400,0.0
26620,0.0
26796,0.0
27016,0.0
27236,0.0
27412,0.0
27632,0.0
27808,0.0
28028,0.0
28204,0.0
28424,0.0
28600,0.0
28820,0.0
29040,0.0
29216,0.0
29436,0.0
29612,0.0
29832,0.0
30008,5.0
30228,10.256
30404,1.987
30624,0.0
30800,0.0
31020,0.0
31240,0.0
31416,0.0
31636,0.0
31812,1.274
32032,5.128
32208,1.307
32428,0.0
32604,0.0
32824,0.0
33044,0.0
33220,0.0
33440,0.0
33616,0.0
33836,0.0
34012,0.0
34232,0.0
34408,0.0
34628,0.0
34848,0.0
35024,0.0
35244,0.0
35420,0.613
35640,11.392
35816,3.871
36036,5.732
36256,0.633
36432,0.0
36652,0.0
36828,0.633
37048,0.0
37224,2.548
37444,0.0
37620,0.0
37840,0.633
38060,0.0
38236,0.621
38456,0.0
38632,0.0
38852,0.633
39028,0.0
39248,1.29
39424,0.0
39644,0.633
39864,0.629
40040,0.0
40260,0.633
40436,0.0
40656,0.0
40832,0.633
41052,3.774
41228,3.268
41448,0.633
41668,0.602
41844,0.0
42064,0.645
42240,0.0
42460,0.0
42636,2.548
42856,0.0
43032,0.0
43252,0.629
43428,0.0
43648,0.641
43868,0.0
44044,0.602
44264,0.0
44440,0.0
44660,0.637
44836,0.0
