time_ms,memory_kbytes
0,0
308,0
1320,32204
1584,38368
1892,38684
2068,35840
2332,62276
2596,62276
2816,62316
3080,62316
3344,62316
3564,62316
3828,62316
4092,62316
4400,62316
4664,62316
4884,62316
5104,62316
5368,62316
5632,62316
5896,62316
6116,62316
6336,62552
6644,62552
6908,62552
7128,62524
7348,73020
7656,74608
7876,86580
8184,86576
8404,86596
8624,86596
8888,86600
9152,86692
9416,86740
9636,86740
9900,86760
10164,86756
10384,86760
10604,86760
10912,86764
11176,86756
11396,86764
11616,86764
11880,86764
12144,86756
12408,86760
12672,86760
12892,86764
13156,86860
13420,86860
13640,86860
13860,86860
14168,86864
14388,86864
14652,86868
14872,86868
15136,86868
15400,86868
15664,86868
15884,86868
16148,86868
16412,86868
16632,86880
16896,86880
17116,86880
17380,86880
17644,86880
17908,86880
18172,76528
18436,77676
18612,77692
18920,77692
19140,77692
19404,77692
19668,77692
19888,77696
20152,77696
20416,77696
20680,77696
20900,77696
21120,77696
21384,77696
21648,77696
21912,77696
22176,77696
22440,77768
22704,77768
22924,77768
23144,77768
23452,77768
23716,78288
23936,89964
24156,89980
24376,89988
24684,89988
24948,89988
25168,89988
25388,89992
25696,89992
25960,89944
26180,89944
26400,89944
26664,89944
26884,89944
27148,89944
27456,89944
27676,89944
27896,89944
28160,89944
28424,89944
28688,89944
28952,89944
29216,90008
29436,90020
29656,90020
29964,90020
30184,90016
30448,90020
30668,90020
30976,90020
31196,90020
31460,90020
31680,90020
31944,90020
32164,90012
32428,90020
32648,90020
32956,90020
33176,90016
33440,90020
33704,90016
33968,90020
34188,90016
34408,90128
34672,90124
34936,90132
35200,90124
35464,90132
35728,90124
35948,90132
36212,90128
36476,90132
36696,90128
36916,90132
37224,90128
37444,90132
37708,90128
37972,90140
38192,90136
38456,90140
38676,90140
38940,90140
39204,90132
39468,80332
39732,80336
39952,80336
40216,80336
40480,80336
40744,80336
40964,80336
41228,80336
41448,80336
41712,80336
41932,80336
42196,80396
42460,80396
42724,80396
42988,80396
43208,80396
43472,80396
43736,80396
44000,80396
44220,80396
44484,80396
44748,50248
