time_ms,memory_kbytes
0,0
484,0
1496,33948
1716,38284
1980,33612
2244,37036
2464,44184
2728,94900
2948,109628
3212,109660
3476,109724
3696,109724
4004,109724
4268,109724
4488,109724
4752,109724
4972,109724
5236,109724
5500,109724
5764,109724
6028,109724
6248,109756
6468,109756
6732,107756
6996,106612
7304,106612
7480,106612
7788,106776
8008,110336
8272,110568
8536,110612
8756,110612
9020,110612
9240,110612
9504,110588
9768,111140
9988,111140
10252,111140
10516,111140
10736,111140
11000,111140
11264,111140
11528,111140
11792,111140
12012,111200
12276,111200
12496,111208
12760,111208
13068,111208
13288,111208
13508,111280
13772,112656
14036,114284
14344,115560
14520,115564
14784,115564
15048,115564
15312,115564
15532,115564
15752,115564
16016,115564
16324,115564
16544,115564
16764,115564
17072,115564
17248,115564
17512,115564
17776,115564
18040,115564
18260,115564
18568,115564
18788,115564
19052,115564
19316,115580
19536,115568
19756,115588
20064,115596
20284,115596
20548,115596
20768,115596
21032,115596
21296,115596
21560,115596
21780,115596
22044,115596
22308,115596
22572,115596
22792,115596
23056,115596
23320,115596
23540,115596
23804,115596
24068,115596
24332,115596
24552,115596
24816,115652
25036,115712
25300,115720
25564,115720
25828,115720
26092,115720
26268,115720
26576,115720
26840,115720
27060,115720
27280,115720
27588,115720
27808,115720
28028,115720
28292,115720
28600,115720
28864,115720
29084,115720
29304,115720
29568,115720
29876,115720
30052,119176
30316,120228
30580,120236
30844,120236
31064,120236
31328,120236
31592,120236
31812,122448
32076,122468
32340,122468
32560,122468
32824,122468
33044,122452
33308,122452
33572,122452
33792,122452
34056,122452
34320,122452
34628,122452
34848,122452
35068,122452
35332,122452
35596,118392
35860,126408
36036,126784
36300,129888
36564,129888
36828,129888
37092,129888
37356,129888
37576,129888
37840,129892
38104,129892
38368,129892
38588,129892
38808,129900
39116,129896
39336,129904
39600,129904
39820,129904
40128,129904
40348,129908
40568,129908
40832,129908
41096,130036
41360,130192
41580,130192
41844,130212
42064,130208
42372,130212
42592,130212
42812,130212
43076,130208
43340,130212
43604,130208
43912,130216
44132,130204
44308,130208
44616,130176
44836,130176
