time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1443,0,0
1950,0,0
2457,446,1430
2964,42417,11374
3432,7172,14191
3939,0,0
4485,0,0
4992,0,0
5460,0,0
5967,0,0
6513,0,0
7020,0,0
7488,0,0
8034,0,0
8502,0,0
9009,0,0
9516,0,0
10023,0,0
10530,0,0
11037,0,0
11544,0,0
12051,0,0
12558,0,0
13065,0,0
13572,0,0
14079,0,0
14586,0,0
15093,0,0
15600,0,0
16107,0,0
16653,0,0
17160,0,0
17667,0,0
18213,0,0
18720,0,0
19266,0,0
19773,0,0
20280,0,0
20787,0,0
21294,0,0
21801,0,0
22308,0,0
22815,0,0
23322,0,0
23829,0,0
24336,0,0
24843,0,0
25350,0,0
25857,0,0
26364,0,0
26871,0,0
27378,0,0
27885,0,0
28392,0,0
28899,0,0
29406,0,0
29913,0,0
30420,0,0
30927,0,0
31434,0,0
31941,0,0
32448,0,0
32955,0,0
33462,0,0
33969,0,0
34476,0,0
34983,0,0
35490,0,0
35997,0,0
36543,0,0
37050,0,0
37557,0,0
38064,0,0
38571,0,0
39078,228611,14839
39546,2172017,73752
