time_ms,memory_kbytes
0,0
351,0
1365,28588
1599,32108
1833,34624
2106,32636
2379,62896
2613,75832
2847,80632
3081,83152
3354,89648
3588,89648
3900,89648
4134,89648
4407,89648
4641,89648
4875,89648
5148,89648
5382,89644
5655,89644
5889,89644
6162,89644
6357,89620
6669,89620
6903,89480
7137,89480
7410,89480
7644,89480
7917,89480
8151,89480
8463,92960
8697,93048
8892,93048
9126,93048
9438,93048
9672,93048
9945,93284
10140,94032
10413,94040
10686,94040
10920,94040
11154,94040
11388,94040
11661,94040
11934,94040
12129,94040
12402,94040
12675,94040
12909,94040
13143,94040
13416,94040
13689,94080
13962,100972
14235,126600
14469,130764
14664,130768
14898,130768
15210,130768
15444,130768
15678,130768
15912,130768
16185,130768
16458,130768
16692,130768
16926,130768
17160,130768
17433,130768
17667,130768
17940,130768
18174,130860
18408,130860
18681,130860
18954,130860
19188,130860
19461,130860
19734,106448
19968,106448
20202,106448
20475,106448
20709,106448
20943,106448
21216,106448
21450,106448
21684,106448
21957,106448
22230,106448
22464,106448
22737,106448
22932,106448
23244,106448
23478,106448
23712,106448
23946,110592
24219,114000
24492,110748
24726,110748
24960,110748
25233,110748
25467,110748
25701,110748
25935,110748
26208,110748
26481,110748
26715,110748
26988,110748
27222,110748
27495,110748
27729,110748
28002,110748
28197,110748
28509,110844
28704,110792
28977,111088
29211,94260
29484,94268
29718,94268
30030,94268
30225,94268
30498,94268
30732,104320
31005,103280
31239,103280
31473,103280
31746,103280
31980,103280
32253,103280
32526,103280
32760,103280
32994,103280
33306,103476
33501,87680
33735,87684
33969,87684
34242,87652
34476,87652
34749,87652
35022,87652
35295,87652
35490,87652
35763,87652
35997,87652
36270,87652
36504,87652
36738,87652
37011,87652
37245,87652
37518,97720
37713,98884
37986,125820
38220,138316
38532,143992
38766,162408
39000,163744
39273,258384
39507,258860
39741,240640
