time_ms,memory_kbytes
0,0
440,0
1452,20676
1672,23192
1936,20816
2200,24244
2420,57840
2684,59980
2948,61456
3168,61600
3432,61600
3652,61600
3916,61600
4224,61600
4444,61600
4708,61600
4972,61600
5236,61600
5544,61600
5764,61616
5984,61616
6292,61640
6468,61884
6732,61884
7040,61884
7216,61884
7480,61884
7700,69152
8008,69816
8272,72964
8536,72964
8756,72940
9020,72948
9240,72944
9504,73116
9768,73140
10032,73140
10252,73156
10560,73156
10736,73152
11000,73156
11264,73148
11528,73156
11836,73176
11924,73176
12232,73168
12584,73176
12760,73176
12936,73168
13200,73284
13552,73284
13816,73284
13992,73284
14300,73284
14476,73276
14740,73284
15048,73284
15268,73284
15488,73276
15796,73284
15972,73272
16236,73284
16456,73272
16808,73284
17072,73284
17204,73284
17468,73276
17732,73284
18084,73344
18216,66760
18480,66448
18700,66792
19008,66800
19272,66800
19492,66800
19756,66800
20020,66800
20284,66800
20504,66800
20768,66800
21032,66800
21252,66800
21472,66800
21824,66800
22000,66800
22264,66872
22528,66872
22748,66872
22968,66872
23232,66872
23496,66808
23760,66808
23980,66384
24244,66040
24552,66044
24772,66044
25080,66044
25256,66044
25520,66044
25784,66040
26004,66040
26268,66040
26576,66040
26796,66040
26972,66040
27236,66040
27544,66040
27808,66040
28028,66040
28336,66040
28556,66040
28776,66040
29040,66040
29348,66040
29480,66328
29744,67088
29964,67136
30228,67136
30536,67136
30800,67136
31020,67136
31328,67136
31504,67136
31768,67136
32032,67136
32296,67136
32560,67136
32824,67136
33000,67136
33264,67136
33572,67136
33792,67136
34056,67136
34320,67136
34584,67136
34760,67136
34980,69508
35244,68280
35552,69216
35772,69216
36080,69216
36344,69216
36520,69216
36828,69216
37092,69216
37268,69216
37532,69216
37796,69216
38060,69216
38236,69216
38500,69216
38852,69216
39160,69216
39248,69216
39556,69216
39776,69216
40084,69216
40348,69216
40568,69240
40744,69876
41052,69936
41316,69936
41624,69936
41844,69936
42020,69936
42240,69936
42548,69936
42856,69936
43032,69936
43296,69936
43604,69936
43868,69936
44088,69936
44352,69936
44616,69936
44836,69936
