time_ms,memory_kbytes
0,0
308,0
1320,20104
1584,21740
1804,20996
2068,23692
2332,48592
2552,51500
2904,62100
3124,62100
3344,62100
3652,62100
3872,62100
4180,62100
4356,62100
4620,62100
4928,62100
5192,62100
5412,62100
5720,62100
5940,62100
6204,62268
6468,62452
6600,62320
6864,62320
7128,62320
7436,62320
7656,62320
7876,62556
8096,70216
8448,70220
8624,73352
8888,73352
9152,73336
9416,73348
9636,73348
9856,73552
10120,73556
10428,73556
10604,73556
10868,73556
11176,73556
11440,73556
11660,73556
11924,73556
12100,73808
12364,73808
12584,73808
12980,73808
13112,73812
13332,73896
13684,73896
13904,73896
14168,73896
14432,73896
14784,73904
14828,73904
15136,73904
15444,73904
15620,73904
15840,73904
16236,73904
16368,73904
16632,73904
16852,73904
17160,73904
17424,73904
17644,73904
17908,73904
18216,73904
18348,73976
18612,65572
18876,66108
19184,67672
19404,67676
19668,67676
19976,67676
20152,67676
20416,67676
20636,67676
20944,67676
21164,67676
21384,67676
21692,67676
21912,67676
22176,67676
22484,67844
22748,67844
22924,67844
23188,67844
23452,67844
23628,67800
23936,67800
24200,67800
24420,67736
24684,67776
24948,67776
25212,67776
25476,67776
25740,67776
25960,67776
26180,67776
26488,67776
26708,67776
27016,67776
27192,67776
27456,67776
27632,67776
27940,67776
28204,67776
28468,67776
28644,67776
28908,67776
29172,67776
29480,67776
29656,67776
29920,68868
30140,68960
30448,68976
30712,68976
30976,68976
31240,68976
31416,68976
31724,68976
31988,68976
32208,68976
32384,68976
32692,68976
32912,68976
33220,68976
33440,68976
33660,68976
33924,68976
34232,68976
34452,68976
34716,68976
35024,68976
35244,68976
35420,69028
35640,66600
35948,66608
36256,66608
36388,66608
36740,66608
36960,66608
37180,66608
37444,66608
37752,66608
37972,66608
38148,66608
38456,66608
38720,66608
38984,66608
39248,66608
39468,66608
39776,66608
39908,66608
40172,66608
40524,66600
40788,66600
40920,66760
41184,65320
41536,65344
41800,65344
41976,65344
42196,65344
42416,65344
42768,65344
42944,65344
43164,65344
43516,65344
43780,65344
44044,65344
44264,65344
44484,65344
44748,65344
