time_ms,cpu_percent
0,0.0
1458,0.0
2646,24.675
2862,24.691
3078,25.641
3294,22.222
3456,24.691
3672,26.923
3888,25.641
4050,27.5
4266,25.316
4482,25.926
4698,17.5
4860,16.049
5076,23.75
5292,32.911
5454,31.25
5670,27.848
5886,25.926
6048,26.923
6264,23.75
6480,30.38
6696,46.154
6858,41.772
7074,54.43
7290,49.383
7452,42.5
7668,36.25
7884,30.769
8100,22.5
8262,31.646
8478,50.0
8694,31.25
8856,33.75
9072,25.316
9288,0.0
9450,0.0
9666,0.0
9882,0.0
10098,0.0
10260,0.0
10476,11.25
10692,6.41
10854,0.0
11070,0.0
11286,0.0
11502,0.0
11664,0.0
11880,0.0
12096,0.0
12258,0.0
12474,0.0
12690,0.0
12852,0.0
13068,0.0
13284,0.0
13500,0.0
13662,0.0
13878,0.0
14094,2.469
14256,32.5
14472,20.513
14688,0.0
14904,0.0
15066,0.0
15282,0.0
15498,0.0
15660,0.0
15876,0.0
16092,0.0
16254,0.0
16470,0.0
16686,1.205
16902,0.0
17064,0.0
17280,0.0
17496,0.0
17658,0.0
17874,0.0
18090,0.0
18306,0.0
18468,0.0
18684,0.0
18900,0.0
19062,0.0
19278,0.0
19494,0.0
19656,10.256
19872,25.641
20088,31.646
20304,27.848
20466,27.5
20682,12.5
20898,2.564
21060,0.0
21276,1.266
21492,0.0
21708,0.0
21870,0.0
22086,0.0
22302,1.266
22464,0.0
22680,0.0
22896,0.0
23112,0.0
23274,1.266
23490,0.0
23706,0.0
23868,0.0
24084,0.0
24300,2.5
24462,0.0
24678,0.0
24894,0.0
25110,0.0
25272,2.532
25488,0.0
25704,0.0
25866,16.25
26082,12.5
26298,1.266
26460,0.0
26676,0.0
26892,1.266
27108,0.0
27270,0.0
27486,0.0
27702,0.0
27864,1.25
28080,0.0
28296,1.266
28512,0.0
28674,0.0
28890,1.235
29106,0.0
29268,0.0
29484,0.0
29700,0.0
29916,1.282
30078,0.0
30294,0.0
30510,0.0
30672,0.0
30888,1.25
31104,21.795
31266,15.854
31482,25.926
31698,27.632
31914,35.443
32076,20.0
32292,0.0
32508,0.0
32670,0.0
32886,0.0
33102,1.266
33318,0.0
33480,2.532
33696,0.0
33912,4.938
34074,0.0
34290,0.0
34506,0.0
34668,0.0
34884,0.0
35100,1.266
35316,0.0
35478,0.0
35694,0.0
35910,0.0
36072,0.0
36288,0.0
36504,0.0
36720,0.0
36882,0.0
37098,0.0
37314,6.329
37476,25.61
37692,0.0
37908,0.0
38070,0.0
38286,0.0
38502,0.0
38718,0.0
38880,0.0
39096,0.0
39312,0.0
39474,0.0
39690,0.0
39906,0.0
40122,0.0
40284,0.0
40500,0.0
40716,0.0
40878,0.0
41094,0.0
41310,0.0
41472,0.0
41688,0.0
41904,0.0
42120,0.0
42282,0.0
42498,0.0
42714,10.0
42876,33.333
43092,24.691
43308,6.25
43524,1.235
43686,0.0
43902,0.0
44118,1.266
44280,0.0
44496,1.282
44712,0.0
44928,0.0
45090,1.266
45306,0.0
45522,1.235
45684,0.0
45900,0.0
46116,1.282
46332,0.0
46494,0.0
46710,5.063
46926,0.0
47088,1.266
47304,0.0
47520,1.282
47682,0.0
47898,0.0
48114,1.266
48330,0.0
48492,9.877
48708,0.0
48924,0.0
49086,0.0
49302,0.0
49518,1.282
49734,0.0
