time_ms,memory_kbytes
0,0
1404,0
2430,24168
2700,21716
2916,26764
3186,29084
3456,23588
3672,24052
3942,24628
4212,25232
4428,24644
4860,25472
5022,26440
5292,27492
5508,28444
5778,27980
5994,28712
6318,31820
6534,32732
6858,34132
7128,38208
7344,38864
7614,35032
7830,43288
8100,45104
8316,45816
8694,46332
8856,53564
9180,54644
9342,55304
9612,55304
9828,55304
10098,55304
10368,55304
10638,54708
10854,54540
11124,54540
11340,54540
11610,54540
11880,54540
12096,54520
12366,54520
12582,54520
12852,54520
13122,54520
13338,54520
13608,54520
13824,54520
14094,54520
14418,56776
14634,58136
14850,58164
15120,58164
15336,58164
15606,58164
15876,58164
16092,58164
16362,58164
16632,58144
16848,58164
17118,58164
17334,58164
17604,58164
17874,58164
18090,58164
18360,58164
18630,56996
18846,56996
19116,56996
19386,56996
19602,56996
19872,57272
20142,58016
20466,54352
20736,59004
20952,56076
21168,56076
21438,55236
21708,55236
21924,55244
22194,55244
22464,55244
22680,55244
22950,55224
23220,55220
23436,55216
23706,55208
23922,55220
24192,55220
24462,55268
24678,55268
24948,55224
25164,55224
25434,55224
25704,55220
25974,55440
26190,55500
26460,55496
26676,55496
26946,55516
27162,55516
27432,55512
27702,55512
27972,55504
28188,55504
28458,55508
28674,55508
28944,55508
29160,55508
29430,55488
29700,55488
29916,55492
30186,55492
30456,55496
30672,55496
31050,50968
31320,55888
31644,52752
32022,60324
32238,60580
32454,60596
32724,60600
32994,58040
33210,58032
33480,58040
33750,58096
33966,58048
34236,58048
34452,58048
34722,58048
34992,58048
35208,57968
35478,57968
35694,57968
35964,57968
36234,57944
36450,57944
36720,57936
36990,57872
37206,57872
37530,57872
37746,58576
38016,58580
38232,58580
38502,58580
38718,58580
38988,58580
39204,58580
39474,58580
39744,58580
39960,58580
40230,58580
40500,58580
40716,58580
40986,58580
41202,58580
41472,58580
41742,58580
41958,58580
42228,58580
42498,58580
42714,58580
43038,59072
43362,54532
43578,54500
43794,55928
44064,55928
44334,55904
44550,55904
44820,55904
45036,55904
45306,55904
45576,55904
45846,55904
46062,55904
46332,55904
46548,55904
46818,55904
47088,55904
47304,55904
47574,55904
47844,55916
48060,55916
48330,55752
48546,55748
48816,55784
49086,55780
49302,55780
49572,55780
49842,55780
50112,55780
50328,55780
50544,55780
50814,55780
51084,55780
51354,55780
51570,55780
51840,55780
52056,55776
52326,55708
52542,55708
52812,55708
53082,55708
53298,55708
53568,55708
54000,46856
54324,47384
54540,47012
54702,0
