time_ms,cpu_percent
0,0.0
741,0.0
1950,12.5
2145,11.465
2340,14.286
2535,1.227
2769,0.0
2964,0.649
3159,0.0
3354,0.0
3549,0.0
3744,0.0
3939,0.0
4173,0.0
4368,0.0
4563,0.0
4758,0.0
4953,0.0
5148,0.0
5343,0.645
5577,0.0
5772,0.629
5967,0.0
6162,0.0
6357,0.641
6552,12.739
6747,7.006
6942,0.0
7176,0.0
7371,0.0
7566,0.0
7761,0.0
7956,0.0
8151,0.0
8385,4.459
8580,3.247
8775,0.0
8970,0.0
9165,0.0
9360,0.0
9555,0.0
9750,0.0
9984,0.0
10179,0.0
10374,0.0
10569,0.0
10764,0.0
10959,5.696
11154,10.256
11388,0.658
11583,0.0
11778,0.0
11973,0.0
12168,0.629
12363,0.0
12597,0.0
12792,5.732
12987,2.581
13182,0.0
13377,0.0
13572,0.0
13767,0.0
13962,0.0
14196,0.0
14391,0.0
14586,0.0
14781,0.0
14976,0.0
15171,0.0
15366,1.84
15561,3.797
15795,0.641
15990,0.0
16185,0.0
16380,0.0
16575,0.0
16770,0.0
16965,0.0
17199,0.0
17394,0.0
17589,0.0
17784,0.0
17979,0.0
18174,0.0
18369,0.0
18603,0.0
18798,0.0
18993,0.0
19188,0.0
19383,0.0
19578,0.0
19773,4.487
19968,13.548
20202,1.299
20397,0.0
20592,0.0
20787,0.0
20982,0.0
21177,0.0
21372,0.0
21606,0.0
21801,0.0
21996,0.0
22191,0.0
22386,0.0
22581,0.0
22776,0.0
22971,0.0
23205,0.0
23400,0.0
23595,0.0
23790,0.0
23985,0.633
24180,0.0
24375,0.0
24609,0.0
24804,0.0
24999,0.0
25194,1.829
25389,13.462
25584,11.25
25779,10.976
26013,2.532
26208,5.031
26403,3.727
26598,5.195
26793,24.375
26988,44.444
27183,45.695
27417,14.765
27612,10.596
27807,10.458
28002,12.5
28197,11.333
28392,9.396
28587,28.667
28782,27.545
29016,8.0
29211,7.692
29406,9.615
29601,9.494
29796,7.362
29991,9.272
30186,8.219
30420,9.938
30615,7.407
30810,6.962
31005,6.369
31200,7.692
31395,9.333
31590,9.74
31785,10.526
32019,5.696
32214,7.643
32409,7.407
32604,16.25
32799,23.529
32994,7.051
33189,4.487
33423,2.597
33618,0.633
33813,0.0
34008,4.321
34203,0.0
34398,0.0
34593,0.0
34788,0.0
35022,7.742
35217,0.0
35412,0.0
35607,0.0
35802,0.0
35997,0.0
36192,0.0
36426,3.797
36621,0.0
36816,0.0
37011,0.629
37206,0.0
37401,4.459
37596,1.911
37791,0.0
38025,0.0
38220,0.0
38415,0.0
38610,6.623
38805,2.581
39000,0.629
39195,0.0
39429,0.0
39624,0.0
39819,0.0
