time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1482,0,0
1989,0,0
2496,2094,6630
3003,0,0
3510,0,0
4017,0,0
4524,0,0
5031,0,0
5538,0,0
6045,0,0
6552,0,0
7098,0,0
7605,0,0
8112,0,0
8658,0,0
9165,0,0
9672,0,0
10179,0,0
10686,0,0
11193,0,0
11700,0,0
12207,0,0
12753,0,0
13260,0,0
13767,0,0
14274,0,0
14781,0,0
15288,0,0
15795,0,0
16302,0,0
16809,0,0
17316,0,0
17823,0,0
18330,0,0
18876,0,0
19383,0,0
19890,0,0
20397,0,0
20904,0,0
21411,0,0
21918,0,0
22425,0,0
22932,0,0
23439,0,0
23946,0,0
24453,0,0
24999,0,0
25506,21671,5143
26013,0,0
26520,2215937,46465
27027,10180964,26045
27534,2444700,41833
28041,9853693,37872
28548,2280305,54464
29055,10477523,25368
29562,2342329,37010
30108,10034333,25681
30615,2969195,44002
31122,10021707,17635
31629,2963053,47569
32136,4907490,0
32643,0,4341
33189,0,0
33696,164623,3499
34203,0,0
34710,235533,5944
35217,0,0
35724,0,0
36231,228858,12186
36777,0,0
37284,0,487
37791,184895,2719
38298,0,146
38805,204,350
39312,0,0
39819,160679,3367
