time_ms,memory_kbytes
0,0
663,0
1677,34152
1911,35364
2145,32864
2418,63052
2652,63052
2925,63080
3159,63080
3432,63080
3666,63080
3900,63080
4212,63080
4485,63080
4680,63080
4992,63080
5187,63080
5460,63140
5733,63140
5967,63232
6201,63232
6435,63968
6708,78144
6942,78156
7215,78156
7449,78156
7722,78156
7956,78156
8229,78156
8463,79912
8736,79920
8970,79920
9204,79920
9477,79920
9750,79920
9984,79948
10257,79948
10452,79948
10725,79948
10998,81104
11271,81800
11505,81804
11739,81804
11973,81804
12207,81816
12480,81860
12714,86168
12948,86172
13221,86172
13455,86172
13728,86172
14001,86172
14235,86172
14469,86172
14742,86172
14976,86172
15210,86172
15483,75060
15756,75096
15990,75096
16263,75036
16497,75036
16770,75000
16965,75000
17238,75000
17472,75000
17745,75000
17979,75000
18252,75000
18486,75000
18720,75000
18954,75000
19227,75000
19500,75000
19773,75040
19968,76936
20202,76964
20475,76964
20748,76964
21021,76964
21216,76964
21489,76964
21762,76964
21996,76964
22269,76964
22503,76964
22737,76964
23010,76964
23244,76964
23478,76964
23751,76964
23985,77044
24258,77044
24531,77044
24765,77044
24999,77044
25272,77312
25467,110360
25740,84124
26013,84724
26247,84744
26481,84748
26754,86268
27066,93000
27261,94568
27495,98592
27729,99060
28002,99428
28236,99604
28509,99980
28821,106332
29016,100864
29250,101252
29484,101612
29757,102144
29991,102376
30264,102620
30498,103068
30732,103248
31005,103380
31239,103384
31512,103536
31785,103876
32019,103928
32253,103716
32526,103888
32760,139804
32994,113872
33267,113876
33579,113948
33813,113948
34008,114128
34242,114140
34515,114140
34788,114140
34983,117780
35256,106396
35529,106396
35763,106396
35997,106396
36270,106396
36504,106552
36777,106552
37050,106636
37245,106636
37518,106800
37752,106832
38064,106832
38259,106832
38532,106852
38766,85836
39000,85996
39273,85996
39546,85996
39780,85996
