time_ms,cpu_percent
0,0.0
1056,0.0
2244,26.25
2464,48.101
2640,32.468
2860,23.75
3080,28.205
3256,29.114
3476,17.722
3652,24.051
3872,23.75
4048,34.615
4268,32.5
4444,27.5
4664,22.785
4840,27.5
5060,29.487
5280,45.0
5456,22.785
5676,20.0
5852,46.154
6072,40.506
6248,54.43
6468,44.444
6644,25.316
6864,34.615
7084,40.0
7260,45.57
7480,49.383
7656,30.0
7876,31.646
8052,32.099
8272,37.838
8448,17.284
8668,24.359
8844,15.385
9064,1.22
9284,1.299
9460,0.0
9680,5.063
9856,19.753
10076,8.974
10252,0.0
10472,2.532
10648,0.0
10868,1.25
11088,0.0
11264,0.0
11484,0.0
11660,0.0
11880,1.266
12056,0.0
12276,0.0
12452,0.0
12672,0.0
12892,1.235
13068,0.0
13288,0.0
13464,1.25
13684,0.0
13860,1.316
14080,20.988
14256,3.896
14476,18.519
14652,18.182
14872,4.938
15092,1.25
15268,0.0
15488,0.0
15664,0.0
15884,0.0
16060,1.235
16280,0.0
16456,0.0
16676,1.266
16896,0.0
17072,1.266
17292,0.0
17468,0.0
17688,1.235
17864,0.0
18084,1.235
18260,0.0
18480,0.0
18656,0.0
18876,0.0
19096,1.316
19272,0.0
19492,0.0
19668,12.658
19888,20.732
20108,33.75
20284,27.848
20504,18.519
20680,26.582
20900,34.615
21076,11.538
21296,37.975
21472,55.128
21692,53.846
21868,54.321
22088,63.636
22308,44.444
22484,28.75
22704,16.667
22880,3.797
23100,0.0
23276,0.0
23496,0.0
23672,12.821
23892,21.519
24068,21.951
24288,25.641
24508,20.513
24684,21.519
24904,16.667
25080,24.359
25300,27.5
25476,39.744
25696,22.5
25872,25.316
26092,26.25
26312,12.5
26488,27.5
26708,35.443
26884,22.5
27104,13.58
27280,21.25
27500,12.5
27676,16.456
27896,13.924
28072,14.815
28292,22.222
28512,18.519
28688,10.127
28908,1.25
29084,2.532
29304,6.25
29480,3.797
29700,0.0
29876,0.0
30096,0.0
30316,6.41
30492,18.987
30712,5.0
30888,0.0
31108,0.0
31284,0.0
31504,0.0
31680,0.0
31900,0.0
32120,0.0
32296,0.0
32516,0.0
32692,0.0
32912,0.0
33088,0.0
33308,0.0
33484,0.0
33704,0.0
33924,0.0
34100,0.0
34320,0.0
34496,0.0
34716,11.538
34892,12.658
35112,13.924
35288,0.0
35508,0.0
35728,0.0
35904,0.0
36124,0.0
36300,0.0
36520,0.0
36696,0.0
36916,0.0
37092,0.0
37312,0.0
37532,0.0
37708,0.0
37928,0.0
38104,0.0
38324,0.0
38500,0.0
38720,0.0
38896,0.0
39116,5.063
39292,17.722
39512,12.658
39732,6.329
39908,0.0
40128,0.0
40304,1.25
40524,0.0
40700,1.299
40920,0.0
41096,0.0
41316,0.0
41492,0.0
41712,1.25
41932,0.0
42108,0.0
42328,0.0
42504,0.0
42724,2.5
42900,0.0
43120,0.0
43296,1.25
43516,0.0
43736,3.704
43912,6.41
44132,0.0
44308,0.0
44528,0.0
44704,0.0
44924,0.0
