time_ms,memory_kbytes
0,0
1012,0
2024,14372
2288,15588
2596,11636
2816,11840
3080,12408
3300,13060
3564,12640
3828,13692
4092,17280
4356,16260
4576,17176
5016,17252
5368,28696
5632,33260
5896,33508
6160,33280
6468,37104
6688,38672
6952,38988
7260,39392
7480,43508
7700,39508
7964,39684
8228,39388
8492,42336
8800,43736
9152,44448
9372,44452
9636,43536
9900,43552
10120,43652
10428,43640
10692,43652
10956,43652
11176,43628
11396,43628
11704,43608
11924,43584
12144,43584
12408,43588
12628,43596
12892,43596
13156,43576
13420,43576
13640,43596
13904,43596
14256,44104
14520,44728
14784,43892
14960,43892
15224,43896
15488,43896
15708,43900
15972,43900
16236,43892
16456,43892
16720,43892
16984,43892
17248,43868
17468,43868
17732,43868
17952,43868
18216,43868
18480,43868
18744,43868
18964,43868
19228,43868
19492,43868
19932,44096
20372,43996
20636,44480
20944,44896
21120,45112
21604,45432
22220,46004
22484,47396
22748,47628
22924,47680
23188,47680
23408,47680
23672,47656
23980,48076
24244,48440
24596,49372
25036,57968
25476,56016
25960,61744
26268,62732
26664,63628
27236,59732
27632,59824
27940,59576
28336,59664
28688,60084
28952,60164
29216,60100
29480,59892
29700,59952
29964,59952
30228,59952
30536,60008
30756,60144
31020,60144
31240,60144
31504,60136
31768,60136
31988,60136
32252,60136
32516,60136
32736,60136
33000,60136
33264,60136
33528,60136
33748,60136
34012,60136
34232,60136
34496,60136
34936,60160
35200,60616
35420,60644
35684,65448
35904,65584
36124,65584
36388,65584
36652,65584
36916,65584
37136,65584
37400,65584
37664,65584
37884,65584
38148,65584
38368,65584
38632,65584
38896,65584
39160,65584
39600,65764
39820,65740
40040,65740
40348,65732
40568,65728
40832,65708
41052,65688
41316,65688
41580,65688
41800,65688
42064,65688
42328,65692
42548,65692
42812,65692
43076,65692
43296,65692
43560,65692
43956,54752
44220,54816
44440,54816
44704,54816
44924,54816
