time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1443,0,0
1950,366,3515
2457,33867,1211
2925,28086,36600
3432,0,0
3939,0,0
4446,0,0
4953,0,0
5460,0,0
5967,0,0
6474,0,0
6981,0,0
7488,0,0
8034,0,0
8541,0,0
9048,0,0
9555,0,0
10062,0,0
10608,0,0
11115,0,0
11622,0,0
12129,0,0
12636,0,0
13182,0,0
13689,0,0
14196,0,0
14742,0,0
15249,0,0
15756,0,0
16263,0,0
16770,0,0
17277,0,0
17823,0,0
18330,0,0
18837,0,0
19383,0,0
19890,0,0
20397,14318,3743
20904,13185,20172
21411,45518,2029
21918,0,0
22425,0,0
22932,0,0
23478,0,0
23985,0,0
24492,0,0
24999,0,0
25545,0,0
26052,0,0
26559,0,0
27066,0,0
27573,0,0
28119,0,0
28626,0,0
29172,0,0
29679,0,0
30186,0,0
30693,0,0
31239,0,0
31746,0,0
32253,0,0
32760,0,0
33306,0,0
33813,0,0
34320,0,0
34827,96710,16327
35334,2803927,81158
35841,0,0
36348,1567854,45865
36855,0,0
37362,859523,51793
37869,311571,0
38415,627578,15028
38922,0,73507
39429,21166,0
