time_ms,memory_kbytes
0,0
351,0
1365,28584
1638,32104
1872,33168
2106,37808
2379,73284
2652,76040
2886,87732
3120,84336
3354,89936
3588,91360
3900,91360
4134,91360
4407,91360
4641,91360
4914,91360
5148,91360
5382,91356
5655,91356
5928,91356
6162,91356
6396,91616
6630,91616
6903,91476
7176,91476
7410,91476
7644,91476
7917,91476
8151,91476
8424,91796
8658,96632
8892,96768
9165,96768
9438,96768
9672,96768
9906,97020
10140,97020
10413,97020
10686,97020
10920,97020
11193,97020
11427,97020
11700,97020
11973,96952
12168,96952
12441,96952
12675,97020
12948,97020
13182,97020
13416,97020
13650,97020
13923,97020
14157,97924
14430,97972
14664,97972
14898,97972
15210,97972
15405,97972
15639,97972
15912,97972
16146,97972
16419,97972
16692,97972
16926,97972
17199,97972
17433,97972
17706,97972
17940,97972
18174,97972
18447,97972
18681,97972
18954,97972
19188,97972
19422,98100
19695,98184
19929,98472
20202,99596
20514,93928
20670,99492
20943,100120
21177,100120
21450,100120
21684,100120
21957,100120
22191,100120
22425,100120
22698,100120
22932,100120
23205,100116
23439,100116
23673,100116
23946,100116
24180,100116
24453,100116
24687,100116
24921,100220
25194,100908
25428,101020
25701,101020
25935,101020
26169,101020
26442,101020
26715,101020
26988,101020
27222,101020
27456,101020
27690,101020
27963,101020
28236,101020
28431,101020
28704,101020
28977,101020
29211,101020
29445,101020
29718,101092
29952,101420
30225,101440
30459,101440
30732,101440
30966,101440
31239,101440
31473,101440
31707,101440
31980,101440
32175,101440
32487,101440
32721,101440
32955,101440
33189,101440
33462,101440
33735,101440
33969,101440
34203,101564
34476,107460
34710,149236
34983,143848
35217,145264
35451,145240
35724,147528
35958,148284
36231,149312
36465,149436
36777,149788
36972,149808
37245,149836
37518,150064
37791,150584
37986,150616
38220,150668
38493,153792
38727,154288
38961,152816
39195,149848
39468,150176
39702,150176
