time_ms,memory_kbytes
0,0
343,0
1372,24664
1617,35952
1862,42412
2107,49816
2352,57364
2597,48372
2891,50832
3087,54552
3381,56656
3626,60644
3871,78288
4116,82520
4361,103532
4655,105960
4949,105960
5243,105960
5439,105960
5733,105960
5880,105960
6125,105932
6419,105924
6615,106604
6860,107944
7154,108004
7399,109268
7644,108272
7889,112060
8183,112128
8526,112132
8624,112132
8869,112132
9114,112132
9408,112160
9702,112160
9996,112168
10192,112168
10486,112168
10731,112168
10976,112168
11172,112168
11515,112168
11662,112168
11907,112048
12201,112048
12446,112156
12691,112156
12936,113384
13181,113388
13377,113360
13671,113360
13965,113360
14161,113360
14406,113360
14651,113368
14945,113368
15288,113368
15386,113368
15680,113368
15925,113368
16317,113368
16415,113368
16709,113368
16954,113720
17150,121616
17493,121696
17689,121696
17934,121696
18277,121696
18473,121696
18669,121696
18963,125472
19257,125472
19453,125472
19698,125472
19992,125472
20237,125472
20482,125472
20678,125472
20923,125472
21266,125472
21462,125472
21658,125472
21903,125472
22148,125472
22491,114036
22638,114840
22932,124360
23177,124444
23520,124444
23667,124444
24010,124444
24206,124444
24500,124444
24696,124292
24941,124124
25186,124124
25431,124124
25774,124124
25921,124124
26166,124124
26460,124124
26754,124244
26999,124244
27146,124244
27440,124244
27734,124244
28028,124244
28273,124244
28469,124320
28763,124332
29008,124696
29302,124708
29400,124708
29694,124708
29939,124708
30282,124708
30527,124708
30723,124708
31017,124708
31262,124708
31458,124708
31703,124708
32046,124708
32242,124708
32536,124708
32781,124708
32977,124708
33222,124728
33516,124728
33761,124728
33957,124728
34202,132000
34447,132084
34741,132084
35035,132084
35231,132084
35525,132084
35770,135992
36015,136764
36309,136780
36456,136780
36701,136780
37044,136780
37289,136780
37534,136780
37730,136780
38024,136780
38269,136780
38563,136780
38759,136780
39053,136780
39298,136780
39494,124260
39690,125384
39935,127136
40229,127216
40523,127224
40768,127224
41013,127224
41307,127224
41454,127224
41699,127716
41993,128040
42287,128040
42532,128040
42728,128040
42973,128040
43267,128040
43561,128040
43708,128040
44002,128040
44296,128040
44492,127892
44737,127900
44982,128584
45276,128604
45570,128604
45766,128604
46011,128604
46305,128604
46550,128604
46844,128604
46991,128604
47285,128604
47579,128604
47775,128604
48118,128604
48216,128604
48559,128604
48804,128604
49049,128604
49245,103316
49441,0
