time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1320,0,0
1804,0,0
2332,0,0
2816,14478,3781
3300,0,0
3828,0,0
4312,0,0
4840,45835,16204
5324,0,0
5808,0,0
6336,0,0
6820,0,0
7348,0,0
7832,0,0
8360,0,0
8844,17896,2883
9372,2220116,79766
9856,0,0
10340,772700,43777
10868,0,0
11352,775266,77137
11880,0,0
12364,0,203
12892,0,0
13376,0,0
13904,0,0
14388,128515,39482
14916,0,0
15444,6402,1345
15972,0,0
16500,0,0
16984,0,0
17512,0,0
17996,0,0
18524,0,0
19008,0,0
19536,0,0
20020,0,0
20548,5453,5600
21076,0,0
21560,0,0
22044,0,0
22572,0,0
23056,0,0
23584,0,0
24068,0,0
24596,0,0
25080,0,0
25608,0,0
26092,0,0
26620,0,0
27104,0,0
27632,0,0
28160,0,0
28644,0,0
29172,0,0
29656,0,0
30184,14020,4035
30668,185712,41144
31196,0,0
31680,0,0
32208,0,0
32736,0,0
33220,0,0
33748,0,0
34276,0,0
34760,0,0
35288,1110009,64058
35772,1351517,22166
36256,491520,13657
36784,851698,20519
37312,0,40509
37796,303058,0
38324,0,0
38808,0,0
39292,3625,7544
39820,0,0
40304,0,0
40832,0,0
41360,0,0
41844,0,0
42372,0,0
42856,0,0
43384,0,0
43868,21379,13448
44396,0,0
