time_ms,memory_kbytes
0,0
308,0
1320,21500
1584,25160
1848,28040
2068,72412
2332,69104
2552,67260
2816,69332
3080,69332
3300,69332
3564,69332
3872,69332
4092,69332
4400,69332
4620,69332
4884,69332
5104,69332
5368,69332
5632,69332
5896,69332
6116,69576
6380,69576
6644,69576
6864,69576
7084,69836
7348,69968
7612,69972
7876,69972
8096,69972
8360,69972
8668,69972
8888,69972
9108,69972
9372,69972
9680,69972
9900,69984
10120,69984
10384,69984
10648,69984
10912,69984
11132,69984
11396,69984
11660,69984
11880,69992
12100,69992
12408,69992
12672,70060
12892,70908
13156,70932
13420,70932
13640,70932
13904,70932
14168,70932
14388,70932
14652,70932
14872,70932
15180,70932
15356,70932
15620,70932
15884,70932
16148,70932
16456,70932
16632,70932
16896,70932
17204,70932
17424,70932
17644,70932
17908,70932
18128,71008
18392,71076
18656,71088
18920,71088
19140,71088
19448,71088
19668,71088
19932,71088
20152,71088
20416,71088
20636,71088
20900,71088
21164,71088
21428,71088
21648,71088
21956,71088
22176,71088
22396,71088
22660,71088
22924,71088
23188,71088
23408,71088
23672,73452
23936,71532
24156,75088
24420,75032
24684,75036
24948,75036
25168,75036
25432,75036
25696,75036
25916,75036
26180,75036
26444,75036
26708,75036
26928,75036
27192,75036
27456,75036
27676,75036
27940,75036
28160,75036
28424,75036
28688,75036
28952,75036
29172,75036
29436,75036
29700,80612
29920,80636
30228,80636
30448,80636
30668,80636
30976,80636
31196,80636
31460,82840
31680,82828
31988,82828
32208,82828
32472,82828
32692,82828
32912,82828
33220,82828
33440,82828
33660,82828
33924,82828
34188,82828
34452,82828
34716,82828
34980,82820
35156,85324
35464,85416
35684,85416
35948,85416
36212,85416
36432,85416
36696,95476
36960,95224
37224,95232
37488,95232
37708,95232
37928,95232
38236,95232
38456,95232
38720,95232
38940,95232
39204,95308
39424,95308
39688,95308
39952,95308
40216,95308
40480,95340
40744,87472
40964,87492
41228,87492
41492,87492
41756,87492
41976,87528
42240,87528
42460,87528
42724,87528
42988,87528
43252,87528
43472,87528
43736,87528
43956,87528
44264,87528
44484,87528
44792,87528
