time_ms,memory_kbytes
0,0
1029,0
2058,7464
2303,8084
2548,8068
2793,8644
3136,10288
3332,10836
3675,12292
3920,14236
4165,23012
4361,27924
4606,27924
4851,28076
5096,28076
5341,28076
5586,28076
5880,28076
6125,28076
6370,28076
6615,28076
6860,27476
7105,27476
7350,27440
7595,27440
7889,27440
8134,27440
8428,27544
8673,32100
8918,25316
9114,28692
9359,28728
9604,28728
9849,28728
10094,28728
10388,28728
10682,26320
10878,26320
11123,26320
11368,26320
11613,26320
11858,26320
12103,26320
12348,26320
12593,26320
12887,26320
13132,26320
13377,27168
13720,28416
13916,31444
14161,31584
14406,31584
14651,31584
14896,31584
15141,31632
15435,30696
15631,30696
15876,30696
16121,30696
16366,30696
16660,30696
16905,30696
17150,30696
17395,30696
17640,30696
17885,30712
18179,25104
18424,29620
18669,29620
18865,29620
19110,29620
19404,29620
19649,29620
19894,29620
20139,29620
20384,29620
20629,29620
20874,29620
21119,29620
21364,29620
21658,29620
21903,29620
22148,29620
22393,29012
22687,33044
22981,33332
23177,34944
23373,33716
23667,33716
23863,33716
24157,33716
24402,33716
24647,33716
24892,33716
25137,33716
25382,33716
25627,33716
25872,33716
26166,33716
26411,33716
26656,33716
26901,33716
27146,33716
27391,33716
27636,33716
27881,33716
28126,33716
28420,33656
28812,35024
29106,35536
29351,34888
29645,35328
29890,35532
30233,36104
30527,36164
30723,37516
30968,37700
31213,37664
31556,37720
31850,38512
32242,39036
32634,38992
33271,39436
33712,41032
34202,39240
34790,41104
35476,45176
36505,45012
37191,48444
37926,50792
38367,46656
38710,47000
39004,47316
39200,47344
39445,47344
39690,47344
39935,47344
40278,47568
40719,48124
41307,49380
41993,50720
42581,54608
42875,47752
43120,48436
43365,49016
43610,49088
43855,49212
44100,49212
44345,49212
44590,49212
44835,49292
45080,49292
45325,49156
45570,49152
45864,49284
46109,49328
46354,49600
46599,49600
46844,49600
47089,49600
47334,49744
47579,49744
47824,49744
48069,49744
48363,49752
48755,46328
48951,46540
49196,46540
49441,46676
49686,46664
49931,46664
