time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1672,0,0
2156,733,6941
2684,35480,0
3168,10119,20891
3652,5632,0
4180,0,0
4664,0,0
5192,0,0
5676,0,0
6204,0,0
6688,0,0
7172,0,0
7700,0,0
8228,0,0
8712,0,0
9196,0,0
9724,455997,45102
10208,1570731,47363
10736,0,0
11220,0,0
11748,0,0
12232,2286,2140
12760,0,0
13288,0,0
13772,0,0
14300,0,0
14828,27088,8885
15312,62338,17725
15840,0,0
16324,0,202
16852,0,0
17380,0,0
17864,0,0
18392,0,0
18920,0,0
19404,0,0
19932,0,0
20460,0,0
20944,0,0
21472,2015,3385
22000,0,0
22484,0,0
23012,0,0
23496,0,0
24024,0,0
24552,0,0
25080,0,0
25564,0,0
26048,0,0
26576,0,0
27060,0,0
27588,0,0
28116,0,0
28600,0,0
29128,0,0
29612,0,0
30140,0,0
30624,0,0
31152,60382,22139
31680,79028,3302
32164,0,0
32692,0,0
33220,0,0
33704,0,0
34232,0,0
34716,0,0
35244,0,0
35772,0,0
36256,3821247,103172
36784,0,0
37268,3442089,57928
37752,0,33692
38280,671846,0
38764,0,116457
39292,0,0
39776,0,0
40304,2702,3312
40788,0,0
41316,0,0
41844,0,0
42328,0,0
42856,0,0
43340,0,0
43868,0,0
44352,0,0
44880,24271,13833
