time_ms,memory_kbytes
0,0
1568,0
2548,9944
2793,10936
3038,11392
3381,11776
3724,11460
4263,13112
4508,12632
4704,19948
4998,17032
5292,18168
5488,18996
5782,29208
6174,35116
6517,48400
6811,50724
7007,51384
7252,51272
7497,48948
7742,49008
7987,49008
8232,49008
8477,49008
8771,49008
9016,49008
9261,49008
9506,49008
9751,49008
9996,48976
10241,48976
10486,48976
10731,48976
10976,48976
11270,48976
11515,49384
11809,49684
12103,49652
12299,49796
12544,49796
12789,49796
13034,49796
13279,49796
13524,49796
13769,49796
14063,49796
14308,49796
14553,49796
14798,49796
15043,49792
15288,49792
15533,49792
15778,49792
16023,49792
16268,49792
16562,49792
16807,49792
17052,49792
17346,49768
17738,50268
18032,50500
18277,51716
18571,51720
18914,51700
19257,51116
19502,51116
19747,51116
19992,51116
20237,51116
20482,51116
20776,51116
21070,51116
21266,51116
21511,51116
21756,51116
22001,51116
22246,51112
22491,51112
22785,51112
23030,51112
23275,51212
23569,51432
23814,51452
24010,51464
24255,51464
24549,51464
24794,51464
25039,51464
25284,51464
25529,51444
25774,51444
26019,51444
26264,51444
26509,51444
26803,51444
27048,51444
27293,51444
27538,51444
27783,51444
28028,51444
28322,51444
28518,51444
28812,51416
29057,51664
29302,51664
29547,51664
29792,51664
30037,51664
30282,51664
30527,51664
30772,51664
31017,51664
31262,51664
31507,51664
31801,51664
32046,51664
32291,51664
32536,51664
32781,51664
33026,51664
33271,51664
33516,51664
33761,51664
34104,51724
34496,51476
34692,55044
34937,55396
35182,55408
35427,55408
35672,55408
35917,55408
36162,55408
36456,55408
36701,55408
36946,55408
37191,55408
37436,55408
37681,55408
37926,55408
38171,55408
38416,55408
38661,55408
38955,55408
39200,55408
39445,55408
39690,55392
39984,55392
40278,52144
40523,52156
40719,52156
40964,52156
41258,52156
41503,52156
41846,51308
42042,51668
42287,51668
42532,51668
42777,51668
43022,51668
43267,51668
43512,51668
43757,51668
44002,51668
44296,51684
44541,51684
44786,51684
45031,51684
45276,51684
45521,51684
45864,51548
46158,51628
46354,51552
46599,51552
46893,51552
47089,51552
47383,51552
47628,51552
47873,51552
48118,51552
48363,51552
48608,51552
48853,51552
49098,51552
49392,51552
49637,51552
49882,51552
