time_ms,memory_kbytes
0,0
352,0
1320,27204
1584,34368
1848,40068
2068,35224
2332,64244
2552,64244
2816,64244
3080,64244
3344,64244
3564,64244
3828,64244
4136,64244
4400,64244
4620,64244
4884,64244
5104,64244
5412,64244
5632,64244
5852,64244
6116,64244
6380,64360
6644,64360
6864,64360
7128,64244
7392,64692
7656,81580
7920,88548
8184,88552
8404,88560
8624,88560
8844,88564
9152,88564
9372,88704
9636,88704
9856,88712
10164,88712
10384,88712
10604,88712
10912,88716
11132,88716
11396,88716
11660,88716
11880,88708
12100,88708
12408,88708
12672,88708
12892,88712
13200,88768
13420,88780
13684,88784
13904,88784
14168,88784
14388,88784
14652,88780
14916,88788
15180,88788
15356,88788
15664,88784
15884,88788
16148,88784
16412,88804
16632,88800
16896,88804
17160,88804
17424,88804
17644,88800
17908,88804
18172,88796
18392,88788
18656,88796
18920,88792
19184,88792
19404,88792
19668,88788
19932,88792
20152,88784
20372,88800
20636,88800
20944,88800
21164,88792
21384,88800
21648,88800
21912,88800
22176,88796
22440,88800
22660,88800
22924,88800
23144,88796
23452,94764
23672,95484
23892,95488
24156,95488
24464,95488
24684,95488
24948,95488
25168,95488
25388,95488
25696,95488
25960,95488
26180,95488
26400,95488
26664,95488
26928,95488
27192,95488
27456,95484
27676,95556
27940,95556
28160,95556
28468,95556
28688,90868
28952,92164
29216,92176
29436,92184
29700,92184
29964,92184
30184,92184
30448,92184
30712,92184
30932,92184
31152,92184
31460,92184
31680,92184
31944,92184
32164,92184
32428,92180
32692,92180
32956,92180
33176,92180
33396,92180
33660,92180
33924,92180
34188,81576
34452,81928
34672,81932
34936,81932
35200,81932
35420,81932
35684,81932
35904,81940
36212,81940
36432,81940
36696,81940
36916,81940
37180,81940
37444,81940
37708,81940
37972,81940
38236,82028
38412,82028
38676,82028
38984,82028
39204,82028
39468,82060
39688,82084
39952,82184
40216,82628
40436,82628
40744,82628
40920,82628
41184,82628
41448,82628
41712,82628
41976,82628
42196,82628
42416,82628
42724,82628
42988,82628
43208,82628
43428,82628
43736,82628
43956,82628
44176,82712
44484,82712
44704,82712
