time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1566,0,0
2052,0,0
2538,0,0
3078,0,0
3564,0,0
4104,0,0
4590,0,0
5076,0,0
5616,0,0
6102,0,0
6588,0,0
7128,0,0
7614,0,0
8154,0,0
8640,0,0
9126,0,0
9666,0,0
10152,0,0
10692,0,0
11178,0,0
11718,0,0
12204,0,0
12744,0,0
13230,0,0
13716,0,0
14256,0,0
14742,0,0
15228,0,0
15768,0,0
16254,0,0
16740,0,0
17280,0,0
17820,0,0
18306,0,0
18846,0,0
19332,0,0
19818,0,0
20358,0,0
20844,0,0
21330,0,0
21870,0,0
22410,0,0
22896,0,0
23436,0,0
23922,0,0
24408,0,0
24948,0,0
25434,0,0
25974,0,0
26460,0,0
27000,0,0
27486,0,0
28026,0,0
28512,0,0
29052,0,0
29538,0,0
30078,0,0
30564,0,0
31050,0,0
31590,0,0
32076,0,0
32616,0,0
33102,0,0
33642,0,0
34128,0,0
34614,0,0
35154,0,0
35640,0,0
36126,0,0
36666,0,0
37152,0,0
37638,0,0
38178,0,0
38664,0,0
39204,0,0
39690,0,0
40176,0,0
40716,0,0
41202,0,0
41688,0,0
42228,0,0
42714,0,0
43200,0,0
43740,0,0
44226,0,0
44712,0,0
45252,0,0
45738,0,0
46224,0,0
46764,0,0
47250,17473,4811
47790,0,1546
48276,0,0
48762,0,0
49302,0,0
49788,0,0
50274,0,0
50814,0,0
51300,0,0
51786,0,0
52326,0,0
52812,0,0
53352,0,0
53838,0,0
54378,0,0
54864,0,0
