time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1540,0,0
2068,0,0
2552,0,0
3080,0,0
3564,0,0
4048,3874,7987
4576,0,0
5060,0,0
5588,0,0
6116,0,0
6600,0,0
7128,0,0
7656,0,0
8140,0,0
8668,0,0
9152,0,0
9680,0,0
10164,0,0
10692,0,0
11176,0,0
11704,0,0
12188,0,0
12716,0,0
13244,0,0
13728,0,0
14256,0,0
14740,0,0
15268,0,0
15752,0,0
16280,0,0
16764,0,0
17292,0,0
17776,0,0
18304,0,0
18788,0,0
19316,0,0
19800,0,0
20328,0,0
20812,0,0
21340,0,0
21824,0,0
22352,0,0
22836,0,0
23364,0,0
23892,0,0
24420,0,0
24904,0,0
25432,0,0
25960,0,0
26444,0,0
26972,0,0
27456,0,0
27984,0,0
28512,0,0
28996,0,0
29524,0,0
30008,0,0
30536,0,0
31020,0,0
31548,0,0
32076,0,0
32560,0,0
33088,0,0
33616,0,0
34100,0,0
34628,0,0
35156,0,0
35684,0,0
36168,0,0
36696,0,0
37180,0,0
37708,0,0
38236,0,0
38720,0,0
39248,0,0
39732,0,0
40260,0,0
40744,0,0
41272,0,0
41756,0,0
42284,0,0
42768,0,0
43296,0,0
43780,0,0
44308,0,0
44836,0,0
