time_ms,memory_kbytes
0,0
351,0
1365,30952
1599,33892
1872,36964
2145,34708
2379,62408
2613,62408
2847,62408
3120,62408
3354,62408
3588,62440
3900,62440
4173,62440
4446,62440
4641,62440
4914,62440
5187,62440
5382,62440
5655,62440
5889,62440
6123,62440
6435,73488
6708,77332
6903,77336
7137,77336
7410,77336
7683,77336
7956,77336
8151,78884
8385,79136
8697,79140
8931,79140
9165,79140
9399,79140
9672,79140
9945,79176
10179,79176
10452,79176
10686,79176
10881,79404
11193,84500
11427,84504
11661,84504
11934,84504
12168,84504
12402,84516
12675,88940
12909,88948
13182,88948
13455,88948
13650,88948
13962,88948
14196,88948
14469,88948
14664,88948
14937,88948
15210,88948
15444,77968
15678,77972
15990,77972
16185,77972
16458,77972
16692,78028
16926,78028
17199,78028
17433,78028
17667,78028
17940,78028
18213,78028
18486,78028
18720,78028
18954,78028
19188,78028
19422,78028
19695,78084
19929,75924
20163,75960
20436,75960
20670,75960
20982,75960
21216,75960
21489,75960
21684,75960
21957,75960
22191,75960
22503,75960
22737,75960
22971,75960
23244,75960
23478,75960
23712,75960
23946,76044
24219,76044
24453,76044
24726,76044
24960,75884
25194,76424
25467,80268
25740,83692
25974,83696
26208,85324
26520,93836
26715,91500
26949,95532
27222,95836
27456,96056
27729,96468
27963,96584
28275,96920
28470,104704
28743,98724
28977,99160
29250,99836
29484,100060
29718,100384
29952,101140
30225,101920
30459,102748
30732,103064
31005,103648
31200,103700
31473,104168
31707,104108
32019,104188
32214,130556
32448,108192
32721,108200
32994,108072
33267,108084
33501,107924
33735,107964
33969,108024
34242,108024
34476,108284
34710,109200
34983,109212
35217,109212
35490,109212
35724,109212
35997,109212
36231,109388
36504,109476
36738,109476
36972,109476
37206,109568
37518,109584
37713,109584
37947,109584
38259,119800
38493,88984
38766,88996
39000,88996
39273,88996
39468,88996
39780,88912
