time_ms,memory_kbytes
0,0
688,0
1677,21252
1935,30560
2193,33728
2451,33660
2666,30728
2924,44764
3225,57664
3483,57748
3741,57748
3956,57748
4300,57748
4472,57748
4687,57748
4945,57748
5203,57748
5590,57748
5676,57748
5977,57748
6278,57748
6493,57748
6751,57748
7095,58180
7181,65844
7482,69544
7740,69544
8041,69544
8299,69544
8471,69544
8729,69544
8987,71280
9245,71344
9546,71344
9718,71344
9976,71344
10191,71344
10492,71344
10793,71344
10965,71344
11223,71344
11524,71344
11696,72908
11997,80108
12212,80108
12513,80108
12771,80108
12986,80208
13287,80208
13502,80792
13803,80812
14018,80812
14276,80812
14534,80812
14706,80812
14964,80812
15308,80812
15523,80812
15738,80812
15953,69664
16254,69824
16555,69824
16813,69824
17028,69824
17286,69824
17544,70008
17802,70008
18017,70008
18275,70008
18576,70008
18748,70008
19006,70008
19307,70008
19479,70008
19780,70008
20081,70008
20296,70176
20468,71668
20812,71720
21027,71720
21328,71720
21543,71720
21758,71720
22016,71720
22317,71720
22532,71720
22790,71720
23048,71720
23306,71720
23478,71720
23736,71720
24037,71720
24338,71720
24510,71940
24811,71940
25069,71940
25327,71940
25499,71940
25800,72060
25972,100604
26230,74032
26488,74760
26746,74756
27004,75236
27305,78268
27563,82080
27821,87920
27993,85888
28251,86296
28509,87112
28724,87336
29068,87048
29240,91304
29498,92792
29756,94064
30014,89128
30272,90216
30530,90332
30745,90364
31089,90920
31304,90712
31562,90928
31777,90988
31992,91016
32250,91232
32508,91260
32809,91260
33067,92188
33282,121248
33497,94964
33755,97156
34056,97940
34271,98156
34615,98432
34744,98432
35002,98432
35303,98432
35604,98432
35776,98440
36077,98440
36292,98440
36593,98440
36808,98444
37066,98644
37324,98644
37582,98876
37840,99016
38012,99032
38356,98952
38571,98952
38743,98952
39044,98952
39259,81700
39603,81700
39818,81700
40033,81700
40377,81700
40506,81868
40764,81868
41065,81868
41366,81868
41538,82028
41839,82040
42140,82040
42269,82040
42527,82208
42828,82220
43129,82220
43301,82220
43559,73088
43774,0
