time_ms,memory_kbytes
0,0
195,0
1209,21136
1443,30692
1716,33380
1989,27332
2223,30400
2457,46660
2808,57312
2964,57364
3315,57364
3549,57364
3783,57364
4056,57364
4329,57364
4524,57364
4758,57364
5070,57364
5265,57364
5538,57364
5850,57364
6084,57364
6279,57364
6552,57680
6747,66800
7098,70444
7293,70444
7527,70444
7878,70444
8112,70444
8229,70444
8541,72144
8814,72160
9126,72160
9321,72188
9594,72188
9828,72188
10101,72188
10374,72188
10608,72188
10842,72188
11076,72188
11271,67948
11505,79636
11739,79636
12051,79636
12324,79624
12597,79748
12831,79748
13026,80176
13338,80196
13572,80196
13806,80196
14079,80196
14313,80196
14508,80196
14781,80196
15132,80196
15327,80196
15561,69116
15873,69392
16068,69392
16341,69356
16575,69356
16848,69356
17043,69528
17355,69528
17628,69528
17862,69528
18057,69528
18330,69528
18603,69528
18876,69528
19149,69528
19383,69528
19656,69528
19890,69560
20046,70476
20319,71180
20631,71184
20826,71184
21099,71184
21372,71184
21567,71184
21840,71184
22113,71184
22347,71184
22620,71184
22893,71184
23049,71184
23283,71184
23634,71184
23907,71184
24141,71404
24375,71404
24648,71404
24843,71404
25116,71404
25350,71416
25545,81084
25818,75380
26052,77048
26286,77056
26559,79116
26871,80156
27144,84536
27339,85092
27573,86144
27846,86400
28080,86436
28431,87436
28587,87344
28860,90136
29133,90780
29328,91752
29562,92612
29913,92736
30108,92736
30381,92760
30615,93000
30966,92780
31044,92780
31395,92780
31629,92948
31902,92912
32058,92912
32331,92912
32565,93000
32838,95208
33072,94712
33306,95500
33579,95608
33891,95772
34164,96112
34359,96112
34671,96112
34905,96112
35139,96268
35373,96284
35607,96284
35958,96284
36075,96284
36309,96448
36660,96460
36933,96460
37128,96460
37362,96640
37635,96656
37986,96588
38103,96588
38415,96588
38688,96596
38844,79492
39117,79492
39351,79492
39624,79492
