time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1452,0,0
1936,0,0
2464,0,0
2948,0,0
3476,0,0
3960,0,0
4488,0,0
5016,0,0
5544,0,0
6028,0,0
6556,0,0
7040,31205,6423
7568,0,0
8096,204,464
8580,370700,14766
9108,0,0
9592,246846,8888
10120,0,0
10648,202,495
11132,0,0
11660,300662,11547
12188,0,0
12672,205,497
13200,0,0
13684,0,0
14212,185011,7030
14696,0,0
15224,204,463
15708,257197,9238
16236,0,0
16764,247908,8676
17248,0,0
17776,18404,4385
18304,0,0
18832,200,484
19316,224696,3554
19844,2051,5154
20328,0,0
20856,0,0
21384,235476,8248
21868,0,0
22396,232113,8931
22924,0,0
23408,0,0
23936,183041,7852
24464,0,0
24948,205043,7985
25476,0,0
26004,8926,877
26488,0,0
27016,524,524
27500,25406,5128
28028,0,0
28556,199,487
29084,0,0
29568,187510,7696
30096,0,0
30624,0,0
31108,183799,3712
31636,0,0
32120,186804,3772
32648,0,0
33176,205,500
33660,28109,579
34188,0,0
34672,24409,1527
35200,0,0
35684,204,499
36212,0,0
36740,281048,10386
37224,0,0
37752,0,0
38280,281203,11112
38808,0,0
39292,280109,10353
39820,0,0
40348,236982,5918
40876,0,0
41360,0,0
41888,234523,3098
42416,0,0
42900,241492,4312
43428,0,0
43912,45595,2140
44440,245227,12062
