time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1475,0,0
1947,0,0
2478,0,0
3009,0,0
3481,0,0
4012,0,0
4484,0,0
5015,0,0
5487,0,0
6018,0,0
6549,0,0
7021,0,0
7552,0,0
8024,0,0
8555,0,0
9027,0,0
9558,0,0
10030,0,0
10561,0,0
11033,0,0
11564,0,0
12036,0,0
12567,0,0
13098,0,0
13570,0,0
14101,0,0
14573,0,0
15104,0,0
15635,0,0
16107,0,0
16638,0,0
17169,0,0
17641,0,0
18172,0,0
18703,0,0
19234,0,0
19706,0,0
20237,0,0
20768,0,0
21240,0,0
21771,0,0
22302,0,0
22833,0,0
23305,0,0
23836,0,0
24308,0,0
24839,0,0
25311,0,0
25842,22784,5651
26314,87055,0
26845,8477712,98744
27317,2928031,13794
27848,8951286,103801
28320,0,0
28851,11925,1136
29382,0,0
29854,0,0
30385,17873,1390
30857,0,0
31388,0,0
31860,0,0
32391,0,1705
32863,16240,0
33394,0,0
33866,0,330
34397,0,0
34869,0,0
35400,0,0
35872,0,330
36403,0,0
36875,0,629
37406,0,0
37937,14196,764
38409,0,0
38940,0,0
39412,0,325
39943,0,0
40415,0,0
40946,0,0
41418,0,0
41949,0,0
42480,0,0
42952,0,0
43483,0,0
43955,0,0
44486,0,0
44958,0,0
45489,0,0
46020,0,626
46492,0,0
47023,0,325
47554,0,0
48026,13087,759
48557,0,0
49029,0,0
49560,0,0
50032,0,0
50563,0,0
51094,0,0
51566,0,0
52097,0,0
52628,0,0
53100,0,0
53631,0,0
54103,0,0
54634,0,0
55106,0,0
55637,0,0
56168,0,0
56699,0,0
57171,0,0
57702,0,0
58174,18608,4273
58705,0,0
59177,228302,4129
59708,0,0
