time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
2058,0,0
2597,0,0
3087,0,0
3577,0,0
4116,1041,13199
4606,2092,0
5096,0,0
5586,0,0
6125,0,0
6615,0,0
7105,0,0
7595,0,0
8134,0,0
8624,0,0
9114,0,0
9653,16686,1961
10143,0,0
10633,5966,3643
11123,0,0
11662,0,0
12152,0,603
12642,106689,1463
13181,0,0
13671,0,0
14161,580763,20779
14700,2828509,0
15190,0,5065
15680,53048,0
16170,524027,22000
16709,5167946,4481
17199,0,36023
17689,13279289,113152
18228,0,0
18718,4150934,47110
19208,5363844,84711
19698,6963165,84054
20237,4087944,68034
20727,8238735,140751
21217,4418224,60656
21756,8131992,157417
22246,0,0
22736,6647664,110612
23226,0,0
23765,206,504
24255,1319,1640
24745,133030,6197
25284,0,0
25774,161879,2865
26264,0,0
26803,0,0
27293,206,468
27783,257277,4251
28322,0,177
28812,82994,4642
29302,0,0
29841,32217,1780
30331,268921,8553
30821,0,0
31311,254703,5833
31850,0,0
32340,206,500
32830,0,0
33369,176983,5254
33859,0,0
34349,230616,5255
34839,0,0
35378,236322,5994
35868,0,0
36358,0,0
36848,209447,6290
37387,0,0
37877,0,504
38367,206,0
38906,0,0
39396,230398,12156
39886,0,0
40376,206,456
40915,35350,369
41405,0,0
41895,43038,2149
42434,0,0
42924,26290,1538
43414,0,0
43904,206,500
44443,0,0
44933,0,0
45423,615673,25355
45913,0,0
46452,185367,3797
46942,0,0
47432,194528,7022
47971,0,0
48461,0,0
48951,157138,6546
49441,0,0
