time_ms,cpu_percent
0,0.0
440,0.0
1672,12.821
1848,14.103
2068,25.478
2244,22.293
2464,13.836
2640,14.465
2860,14.839
3036,15.584
3256,20.253
3476,15.19
3652,4.487
3872,2.581
4048,0.0
4268,0.0
4444,0.0
4664,0.0
4884,0.0
5060,0.0
5280,0.0
5456,0.0
5676,0.0
5852,0.0
6072,0.0
6248,0.0
6468,0.0
6644,0.625
6864,0.0
7084,0.0
7260,0.0
7480,0.0
7656,0.0
7876,0.0
8052,0.0
8272,0.0
8448,0.0
8668,0.629
8888,0.0
9064,10.39
9284,3.797
9460,1.911
9680,1.266
9856,0.0
10076,0.0
10252,0.0
10472,0.0
10692,1.863
10868,6.289
11088,0.0
11264,0.0
11484,0.0
11660,0.0
11880,0.0
12056,0.0
12276,0.0
12496,0.0
12672,0.0
12892,0.0
13068,0.0
13288,0.0
13464,0.0
13684,0.0
13860,0.0
14080,0.0
14300,0.0
14476,0.0
14696,4.403
14872,10.256
15092,6.918
15268,20.625
15488,2.564
15664,0.641
15884,0.0
16104,0.0
16280,0.0
16500,0.0
16676,0.0
16896,0.0
17072,0.0
17292,0.0
17468,0.0
17688,0.0
17908,0.0
18084,0.0
18304,0.0
18480,0.0
18700,0.0
18876,0.0
19096,0.0
19272,0.0
19492,0.0
19712,0.0
19888,0.0
20108,0.0
20284,0.0
20504,0.0
20680,5.096
20900,3.846
21076,2.5
21296,0.0
21472,0.0
21692,0.0
21912,0.0
22088,0.0
22308,0.0
22484,0.0
22704,0.0
22880,0.0
23100,0.0
23320,0.0
23496,0.0
23716,0.0
23892,0.0
24112,0.0
24288,0.0
24508,0.0
24684,0.0
24904,0.0
25080,0.0
25300,0.0
25520,0.0
25696,0.0
25916,1.282
26092,3.75
26312,3.75
26488,1.266
26708,0.0
26884,0.0
27104,0.0
27324,0.0
27500,0.0
27720,0.0
27896,0.0
28116,0.0
28292,0.0
28512,0.0
28732,0.0
28908,0.0
29128,0.0
29304,0.0
29524,0.0
29700,0.0
29920,0.0
30096,0.0
30316,0.0
30536,0.0
30712,0.0
30932,0.0
31108,0.0
31328,10.828
31504,7.547
31724,0.629
31900,0.0
32120,0.0
32340,0.0
32516,0.0
32736,0.0
32912,0.0
33132,3.205
33308,1.887
33528,0.0
33704,0.0
33924,0.0
34144,0.0
34320,0.0
34540,0.0
34716,0.0
34936,0.0
35112,0.0
35332,0.0
35552,0.0
35728,0.0
35948,0.0
36124,0.0
36344,0.0
36520,0.0
36740,3.205
36916,12.658
37136,1.974
37312,2.564
37532,0.633
37752,0.0
37928,0.0
38148,0.0
38324,0.585
38544,0.633
38720,0.0
38940,0.637
39160,0.0
39336,0.0
39556,0.625
39732,0.0
39952,0.575
40128,0.0
40348,0.0
40524,0.641
40744,0.0
40920,1.899
41140,0.0
41360,0.0
41536,1.258
41756,0.0
41932,0.629
42152,3.185
42328,2.548
42548,0.0
42768,0.0
42944,0.0
43164,1.25
43340,0.0
43560,0.0
43736,0.633
43956,0.0
44132,0.641
44352,0.0
44572,0.0
44748,2.548
44968,0.0
