time_ms,memory_kbytes
0,0
484,0
1496,21680
1760,31568
2024,34148
2288,35976
2508,32840
2772,35656
2992,40624
3256,61556
3520,93412
3784,93476
4048,93424
4356,93424
4576,93424
4796,93424
5016,93424
5324,93424
5544,93424
5808,93424
6116,93424
6292,93424
6556,93436
6908,93436
7084,92056
7260,92056
7568,90544
7920,90544
8008,90544
8316,90544
8580,90556
8844,90556
9020,91232
9284,94532
9504,95656
9812,95660
10076,95660
10384,95660
10648,95620
10780,95624
11088,95676
11308,95676
11572,95676
11836,95676
12056,95676
12320,95676
12628,95676
12848,95676
13112,95816
13376,95816
13596,95816
13860,95816
14124,95816
14300,95816
14608,95816
14784,101176
15048,96196
15312,87420
15576,87576
15884,87564
16148,87564
16368,87564
16632,87564
16808,87564
17072,87564
17336,87564
17644,87564
17820,87564
18084,87564
18392,87564
18700,87564
18832,87564
19140,87564
19360,87564
19624,87564
19888,87564
20108,87564
20328,87536
20592,87632
20812,87596
21076,87616
21384,87636
21648,87636
21912,87636
22176,87636
22440,87636
22616,87636
22924,87636
23100,87636
23408,87636
23672,87636
23804,87636
24112,87636
24420,87636
24552,87636
24816,87636
25124,87636
25388,87636
25608,87636
25828,87636
26048,87680
26312,87556
26620,87556
26884,87556
27192,87556
27368,87556
27588,87556
27896,87556
28204,87556
28336,87556
28644,87556
28908,87556
29128,87556
29348,87556
29656,87556
29920,87556
30140,87556
30404,87556
30668,87556
30844,87556
31108,87556
31328,87856
31636,92764
31900,92776
32164,92776
32428,92776
32692,92776
33000,92776
33132,95336
33440,95352
33704,95348
33968,95348
34188,95348
34496,95348
34584,95348
34848,95348
35200,95348
35464,95348
35640,95348
35860,95348
36256,95348
36344,95348
36608,95348
36872,98516
37092,98480
37356,98700
37664,101704
37928,101688
38192,101692
38368,101692
38676,101680
38940,101680
39204,101704
39512,101700
39600,101708
39952,101708
40172,101712
40392,101712
40700,101716
40964,101888
41140,101900
41492,101900
41624,101900
41976,101904
42152,101988
42416,102084
42680,102088
42944,102088
43208,102072
43428,102072
43648,102072
43956,102056
44132,102052
44396,101960
44704,101740
44924,101760
