time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1599,0,0
2106,0,0
2613,0,0
3120,0,0
3627,0,0
4134,0,0
4641,0,0
5148,0,0
5655,0,0
6162,0,0
6669,0,0
7176,18732,4819
7683,0,0
8151,3196,207
8658,0,382
9165,1026743,31624
9672,5058360,25670
10179,0,8863
10686,12406426,90744
11193,0,0
11700,11426423,132399
12207,3607080,0
12714,17986030,201980
13182,82631,0
13689,19687704,127551
14196,0,0
14703,0,0
15210,303491,6162
15717,0,0
16224,210434,4436
16731,0,0
17238,0,0
17745,210033,8066
18252,0,0
18759,158152,3392
19266,0,0
19734,0,0
20241,199053,7742
20748,0,0
21255,206,505
21762,0,0
22269,121070,5037
22776,0,0
23283,172385,6425
23790,0,0
24297,0,0
24804,151903,6272
25272,0,0
25779,207,505
26286,189011,6332
26793,895,1046
27300,1448,4006
27807,0,0
28314,150849,3190
28821,0,0
29289,0,0
29796,161836,3659
30303,0,0
30810,205020,8173
31317,0,0
31824,136412,5934
32331,0,0
32838,0,0
33306,128495,5260
33813,0,0
34320,204,494
34866,0,0
35334,0,0
35880,380146,11856
36348,0,0
36855,172430,6898
37362,0,0
37869,146112,5882
38376,0,0
38883,185058,6836
39390,0,0
39897,0,0
