time_ms,memory_kbytes
0,0
429,0
1443,24372
1677,31320
1950,32576
2184,29792
2418,32724
2691,56916
2925,56916
3198,56916
3432,56916
3705,56916
4017,56916
4212,56916
4485,56916
4758,56916
5031,56916
5187,56916
5460,56916
5733,56916
6045,56916
6201,56780
6435,57012
6708,65736
6981,93140
7215,69904
7449,71124
7683,71128
7956,73184
8268,75224
8463,76480
8697,80528
9009,80916
9243,81212
9477,81256
9789,81260
10023,81304
10179,81360
10569,81380
10686,81448
11037,81672
11232,85176
11466,81612
11700,81892
11973,81952
12246,82032
12480,82444
12714,82692
12987,84332
13182,91352
13455,92092
13728,92268
14001,88572
14235,88868
14508,88900
14703,88900
14976,89296
15249,89344
15483,89384
15756,89508
16029,89516
16224,89680
16458,89796
16731,89928
17004,90152
17277,90156
17550,90556
17823,90648
17979,73632
18252,73524
18525,73560
18720,73644
18954,73628
19227,73820
19500,73872
19773,73876
20046,73888
20319,74084
20475,74128
20709,74176
21021,74328
21294,74356
21450,74436
21723,74440
21996,74440
22230,91180
22464,119372
22698,96412
23010,96908
23205,97100
23556,97276
23790,97412
23985,97412
24219,97412
24570,97564
24765,97620
25038,97728
25311,97728
25545,97732
25779,97740
25974,97752
26247,97928
26520,97864
26793,97864
26988,97864
27222,81068
27495,81000
27807,81000
28080,81000
28314,81000
28587,81064
28821,81064
28977,81064
29250,81064
29523,81064
29796,81188
30069,81188
30264,81188
30537,81188
30810,81188
31005,81348
31278,81348
31512,106864
31746,113272
31980,109908
32253,110228
32565,110092
32799,110092
32994,110092
33267,110092
33540,110164
33813,110164
34086,110164
34281,110164
34515,110372
34788,99748
35100,99748
35256,99748
35529,99916
35802,99932
36075,99932
36309,99916
36504,83572
36777,82972
37050,82988
37323,83044
37596,83044
37791,83044
38064,83044
38337,82600
38571,82600
38805,82600
39078,82600
39312,82600
39585,82636
39858,82636
