time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
2058,0,0
2597,0,0
3087,0,0
3577,0,0
4067,0,0
4606,0,0
5096,0,0
5586,0,0
6076,0,0
6615,0,0
7105,0,0
7595,0,0
8085,0,0
8624,0,0
9114,16740,1968
9604,0,1883
10143,0,0
10633,3188,206
11123,0,0
11662,206,586
12152,105989,3309
12642,0,0
13181,0,0
13671,2290234,27224
14161,0,0
14700,3830232,18829
15190,0,0
15680,272757,22318
16170,0,0
16709,4706195,50784
17199,0,0
17689,4181389,48847
18179,7879615,91583
18718,3581622,78359
19208,8677625,134741
19698,3338060,74572
20237,9681439,151136
20727,0,0
21217,0,0
21707,188799,3559
22246,0,0
22736,122321,6899
23226,0,0
23716,0,0
24255,206,501
24745,210937,3222
25235,0,489
25725,206,12
26264,182556,6813
26754,0,0
27244,0,0
27783,157351,6253
28273,0,0
28763,0,0
29253,171742,6290
29792,0,0
30282,156906,5098
30772,0,0
31262,186778,5674
31801,0,0
32291,0,0
32781,188788,3951
33320,0,0
33810,152001,4844
34300,0,0
34790,101114,1240
35329,0,0
35819,0,0
36309,160877,2824
36848,0,0
37338,0,501
37828,213298,5414
38318,0,0
38857,183677,9081
39347,0,0
39837,206,505
40327,0,0
40866,101880,3930
41356,0,0
41846,0,0
42336,228267,8775
42875,0,0
43365,146156,2679
43855,0,0
44394,0,0
44884,0,0
45374,0,0
45864,0,0
46403,0,0
46893,0,0
47383,0,0
47873,0,0
48412,0,0
48902,0,0
49392,0,0
49882,0,0
