time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
2058,0,0
2597,0,0
3087,0,0
3577,0,0
4116,0,0
4606,0,0
5096,0,0
5586,0,0
6125,0,0
6615,0,0
7105,0,0
7595,0,0
8134,0,0
8624,0,0
9114,16575,1948
9653,0,1707
10143,3155,0
10633,0,0
11123,0,0
11662,108669,4673
12152,0,0
12642,0,0
13181,243191,10454
13671,5431562,20934
14161,0,0
14700,70609,6976
15190,227418,7867
15680,0,7431
16219,1831299,39044
16709,5765731,460
17199,3330044,72755
17689,3439683,0
18228,4753999,80045
18718,8285787,101482
19208,4000389,103589
19747,8417419,111756
20237,4456111,111139
20727,6969514,89516
21217,0,0
21756,0,498
22246,186333,3429
22736,0,1973
23275,162696,5899
23765,0,0
24255,201259,7742
24745,0,0
25284,206,501
25774,0,0
26264,206,505
26754,217965,7558
27293,0,0
27783,206,500
28273,0,0
28812,155096,6290
29302,0,0
29792,152533,5168
30282,0,0
30821,0,0
31311,197376,4225
31801,0,0
32340,153352,4327
32830,0,0
33320,0,0
33810,208776,8703
34349,0,0
34839,106933,3237
35329,0,0
35819,156057,2893
36358,0,0
36848,0,0
37338,147380,3188
37877,0,0
38367,214262,4429
38857,0,0
39396,0,0
39886,206246,4430
40376,0,0
40866,162196,3444
41405,0,0
41895,128742,4639
42385,0,0
42924,0,0
43414,0,0
43904,217789,3974
44394,0,0
44933,0,0
45423,0,0
45913,0,0
46403,0,0
46942,0,0
47432,0,0
47922,1404,1610
48461,0,0
48951,0,0
49441,0,0
