time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
2052,0,0
2592,0,0
3078,0,0
3564,0,0
4104,0,0
4590,0,0
5076,0,0
5616,0,0
6102,0,0
6588,0,0
7128,0,0
7614,0,0
8100,0,0
8640,0,0
9126,16734,1967
9612,0,1893
10152,0,0
10638,0,0
11124,206,588
11664,106654,3339
12150,0,0
12636,354567,13470
13176,2282888,16641
13662,0,0
14148,3791605,12086
14688,0,0
15174,110368,15020
15660,1743191,12751
16200,2108588,42665
16686,196245,0
17172,2650174,67591
17712,5981265,25107
18198,1748558,64559
18684,6593650,55011
19170,1384145,84060
19710,6145827,46856
20196,1383476,87510
20736,8851750,88892
21222,0,4889
21708,794516,11122
22248,0,0
22734,0,0
23274,1906,2291
23760,0,0
24246,210785,3723
24786,0,549
25272,0,0
25758,0,501
26298,182966,6324
26784,0,0
27270,156986,6294
27756,0,0
28296,172440,5779
28782,0,0
29268,0,0
29808,152720,5252
30294,0,0
30780,192490,5720
31320,0,0
31806,192959,5666
32292,0,0
32832,11423,410
33318,128624,3196
33804,0,0
34344,101074,4001
34830,0,0
35316,0,0
35856,157456,4843
36342,0,0
36828,136316,3353
37368,0,0
37854,16738,1975
38340,146906,2806
38880,0,0
39366,206,505
39852,0,0
40392,101399,4222
40878,0,0
41364,227836,8271
41850,0,0
42390,0,0
42876,146607,5377
43362,0,0
43902,0,0
44388,0,0
44874,0,0
45414,0,0
45900,0,0
46386,0,0
46926,1402,1608
47412,0,0
47898,0,0
48438,0,0
48924,0,0
49410,0,0
49950,0,0
50436,0,0
50922,0,0
51462,0,0
51948,0,0
52434,0,0
52974,0,0
53460,0,0
53946,13791,2010
54486,7690,6953
