time_ms,memory_kbytes
0,0
1470,0
2450,8376
2695,8864
2989,8276
3283,10676
3479,11696
3773,13744
4018,18628
4263,26184
4459,26336
4704,26336
4949,26336
5243,26336
5488,26336
5733,26336
5978,26336
6223,26336
6468,26336
6713,26336
6958,25840
7203,25840
7497,25840
7742,25840
7987,25840
8232,25696
8575,30512
8820,31524
9114,32732
9359,32592
9604,33000
9947,35624
10192,33128
10486,33844
10731,34616
10976,34736
11221,34752
11515,34712
11858,35372
12103,35800
12397,36148
12838,36392
13377,37896
14308,35928
14553,38752
14896,36960
15337,38556
15729,42088
16023,47128
16366,45136
16807,40980
17052,43016
17493,42932
17836,45052
18081,41660
18375,41880
18620,41884
18865,41912
19110,42032
19355,42380
19698,42440
20041,40040
20580,45136
21119,48068
21707,51524
22197,55192
22589,52076
22981,46964
23226,50276
23471,48796
23716,48012
23961,48588
24206,49208
24500,50376
24745,50456
24990,49652
25186,49756
25431,49756
25676,49756
25921,49756
26166,49796
26460,49960
26754,46728
26950,46624
27195,46744
27440,46784
27685,46784
27979,46784
28224,46784
28469,46816
28714,46856
28959,46856
29204,46856
29449,46856
29694,47016
29939,47044
30233,47044
30429,47044
30723,47044
31066,51096
31507,51832
31850,53680
32144,54296
32536,54876
32732,47848
32977,47852
33222,47928
33467,47900
33712,47900
33957,47900
34202,47900
34447,47468
34692,47504
34937,47504
35231,47504
35476,47504
35721,47528
35966,47716
36211,47720
36456,47720
36701,47868
37044,44448
37191,44388
37485,44388
37730,44368
37975,44368
38220,44696
38465,44716
38710,44716
38955,44716
39200,44716
39494,44940
39739,44912
39984,44912
40229,44912
40474,45084
40719,45100
40964,45100
41307,49100
41748,50304
42189,53460
42434,54172
42777,54908
43071,58720
43267,48476
43512,48476
43757,48476
44002,48476
44247,48476
44492,48476
44737,48476
44982,48476
45276,48476
45472,48476
45766,48476
46011,48476
46256,48476
46501,48476
46746,48476
46991,48476
47285,44692
47481,44700
47775,44628
47971,44600
48216,44592
48510,44592
48755,44592
49000,44592
49245,44592
49490,44592
49735,44592
