time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
2106,0,0
2592,0,0
3132,0,0
3618,0,0
4104,0,0
4644,0,0
5130,0,0
5616,0,0
6156,0,0
6642,0,0
7128,0,0
7614,3863,8125
8154,0,0
8640,0,0
9126,0,0
9666,0,0
10152,0,0
10638,0,0
11178,0,0
11664,0,0
12204,0,0
12690,0,0
13230,0,0
13716,0,0
14202,0,0
14688,0,0
15228,0,0
15714,0,0
16200,0,0
16740,0,0
17226,0,0
17712,0,0
18252,0,0
18738,0,0
19224,0,0
19764,0,0
20250,0,0
20736,0,0
21276,0,0
21762,0,0
22248,0,0
22788,0,0
23274,0,0
23760,0,0
24300,0,0
24786,0,0
25272,0,0
25812,0,0
26298,0,0
26784,0,0
27324,0,0
27810,0,0
28296,0,0
28782,0,0
29322,0,0
29808,0,0
30294,0,0
30834,0,0
31320,0,0
31806,0,0
32346,0,0
32832,0,0
33318,0,0
33858,0,0
34344,0,0
34830,0,0
35370,0,0
35856,0,0
36342,0,0
36828,0,0
37368,0,0
37854,0,0
38340,0,0
38880,0,0
39366,0,0
39852,0,0
40392,0,0
40878,0,0
41364,0,0
41904,0,0
42390,0,0
42876,0,0
43416,0,0
43902,0,0
44388,0,0
44928,0,0
45414,0,0
45900,0,0
46440,0,0
46926,0,0
47412,0,0
47952,0,0
48438,0,0
48924,0,0
49464,0,0
49950,0,0
50436,0,0
50976,0,0
51462,0,0
51948,0,0
52434,0,0
52974,0,0
53460,0,0
53946,0,0
54486,0,0
