time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
2548,0,0
3087,0,0
3577,0,0
4067,0,0
4557,0,0
5096,445,1411
5586,11927,0
6076,9828,3539
6566,20435,5207
7105,0,0
7595,13484,5414
8085,44040,8243
8624,0,0
9114,0,0
9604,0,0
10094,0,0
10633,0,0
11123,0,0
11613,0,0
12152,0,0
12642,0,0
13132,0,0
13671,0,0
14161,95750,8552
14651,1031501,33882
15141,280163,0
15680,0,9720
16170,0,0
16660,0,0
17199,0,0
17689,0,0
18179,0,0
18669,16103,3324
19208,78373,7351
19698,51855,24072
20188,64664,0
20727,911090,32357
21217,0,0
21707,2844,1188
22197,631,3833
22736,9510,0
23226,245773,11618
23765,0,31690
24255,557755,19858
24745,0,0
25284,29793,8219
25774,0,0
26264,0,0
26754,0,0
27293,0,0
27783,0,0
28273,5964,7186
28812,0,0
29302,0,0
29792,0,0
30282,0,0
30821,0,0
31311,0,0
31801,0,0
32340,0,0
32830,0,0
33320,0,0
33810,0,0
34349,0,0
34839,0,0
35329,0,0
35868,0,0
36358,0,0
36848,0,0
37338,0,0
37877,0,0
38367,13074,2427
38857,0,1540
39396,115671,24184
39886,0,0
40376,0,0
40866,0,0
41405,0,0
41895,0,0
42385,0,0
42924,0,0
43414,0,0
43904,236849,25567
44443,991527,23577
44933,1970441,35690
45472,0,0
45962,735074,53114
46452,0,0
46991,0,0
47481,0,0
47971,2014,3988
48461,0,0
49000,0,0
49490,0,0
