time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
2058,0,0
2597,0,0
3087,0,0
3577,0,0
4067,0,0
4606,0,0
5096,13339,2253
5586,8414,299
6125,0,3073
6615,15817,1906
7105,0,0
7595,21353,7367
8134,0,0
8624,0,0
9114,0,0
9653,0,0
10143,0,0
10633,0,0
11123,0,0
11662,0,0
12152,0,0
12642,0,0
13181,16183,3084
13671,235269,4539
14161,446436,36186
14651,0,0
15190,945896,27624
15680,1162369,0
16170,0,30384
16709,725682,0
17199,0,5500
17689,0,0
18228,2160,2311
18718,92059,2526
19208,11141,18388
19747,8495,0
20237,0,0
20727,11579,5745
21217,0,0
21756,5065,2381
22246,0,0
22736,0,0
23275,0,0
23765,0,0
24255,0,0
24745,0,0
25284,0,0
25774,0,0
26264,0,0
26803,13508,8738
27293,0,0
27783,3111,4418
28273,0,0
28812,0,0
29302,0,0
29792,0,0
30331,0,0
30821,0,0
31311,0,0
31801,0,0
32340,0,0
32830,0,0
33320,0,0
33859,0,0
34349,0,0
34839,0,0
35329,0,0
35868,0,0
36358,0,0
36848,0,0
37387,13086,2429
37877,0,0
38367,117609,28352
38906,0,0
39396,0,0
39886,0,0
40376,0,0
40915,0,0
41405,0,0
41895,0,0
42434,18912,2836
42924,0,0
43414,334566,14602
43953,700625,18042
44443,0,1806
44933,912716,33568
45472,0,0
45962,12197,4682
46452,114201,2990
46991,2081,30588
47481,48631,0
47971,0,0
48461,0,0
49000,0,0
49490,0,0
