time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1482,0,0
1989,366,3515
2457,55247,18253
2964,0,0
3471,0,0
3978,0,0
4485,0,0
5031,0,0
5538,0,0
6045,0,0
6591,0,0
7098,0,0
7605,0,0
8112,0,0
8619,0,0
9165,0,0
9633,0,0
10179,0,0
10686,0,0
11193,0,0
11700,0,0
12207,0,0
12714,0,0
13221,0,0
13728,0,0
14274,0,0
14781,0,0
15288,0,0
15795,0,0
16302,0,0
16848,0,0
17355,0,0
17862,0,0
18369,0,0
18876,0,0
19383,18077,4496
19929,156981,44583
20397,0,0
20943,0,0
21450,0,0
21996,0,0
22503,0,0
23010,0,0
23478,0,0
24024,24376,7802
24531,791736,28192
25038,347234,1283
25545,0,966
26052,0,0
26559,0,0
27066,0,0
27573,0,0
28119,0,0
28626,0,0
29133,0,0
29679,0,0
30186,0,0
30693,0,0
31200,0,0
31707,0,0
32214,0,0
32721,202,404
33228,0,0
33735,0,0
34281,0,0
34788,0,0
35295,0,0
35802,0,0
36309,0,0
36855,0,0
37362,0,0
37869,0,0
38415,0,0
38922,0,0
39468,0,0
