time_ms,memory_kbytes
0,0
352,0
1320,23168
1540,30840
1848,34084
2068,34812
2332,32412
2552,56796
2904,56796
3124,56796
3344,56796
3652,56796
3828,56796
4092,56796
4400,56796
4708,56816
4884,56816
5104,56816
5368,56816
5676,56816
5852,56816
6116,56816
6380,57000
6644,57108
6820,66052
7084,68504
7348,70232
7568,71348
7832,71692
8096,71756
8316,71612
8580,71616
8844,73592
9108,73172
9328,74612
9636,77304
9944,77308
10208,77308
10384,77308
10604,77548
10868,77548
11088,79664
11396,80464
11704,80472
11924,80356
12144,80468
12452,80472
12628,80472
12848,80472
13156,77244
13376,77244
13596,77244
13860,77668
14080,77776
14344,78588
14608,78600
14872,78608
15092,78616
15356,78656
15620,78640
15884,78124
16104,81640
16368,83228
16632,85236
16940,85296
17116,83204
17336,83652
17600,83652
17908,83740
18172,83728
18392,83728
18656,83728
18876,83732
19096,83880
19404,83604
19668,83604
19976,83604
20108,83620
20372,83620
20680,83840
20856,88844
21208,88848
21384,88864
21604,88984
21956,88984
22132,88984
22484,91356
22616,92044
22880,92072
23188,92072
23364,92072
23716,92076
23980,92204
24200,92204
24376,92204
24684,92204
24948,92220
25124,92468
25388,88896
25608,88708
25872,88680
26136,88560
26356,91372
26664,94000
26884,92692
27192,92828
27412,92900
27632,92900
27896,92988
28204,92988
28424,92988
28688,93004
28952,93004
29172,93004
29480,93004
29700,93008
29964,92808
30184,92808
30448,92808
30668,92808
30888,119540
31152,95520
31372,96312
31636,96332
31900,96260
32164,96292
32428,96544
32736,96544
32868,96544
33176,96544
33396,96604
33748,96624
33880,96736
34188,96740
34496,96740
34672,96752
34936,96860
35200,97080
35508,97080
35772,105348
35948,79664
36168,79672
36388,79672
36740,79672
36960,79676
37180,79684
37400,79936
37752,79944
38016,79944
38192,79956
38500,79276
38676,80172
38940,80172
39160,80172
39424,80188
39732,80188
39996,96812
40128,80456
40436,80460
40656,80672
41008,80672
41228,80672
41492,80672
41712,80860
42020,80868
42196,80868
42460,80868
42768,80868
42900,80868
43164,81060
43428,81060
43780,81060
44000,81060
44220,89296
44396,73228
44660,0
