time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1496,0,0
1980,0,0
2508,0,0
2992,0,0
3520,0,0
4004,0,0
4532,0,0
5016,0,0
5544,0,0
6028,0,0
6556,0,0
7040,16775,1988
7568,0,2352
8052,207,0
8580,0,0
9064,414760,17119
9548,0,0
10076,0,0
10560,303550,11704
11088,0,0
11572,0,0
12100,26353,1512
12628,0,0
13112,18519,4252
13596,0,0
14124,186919,4200
14608,0,0
15136,0,0
15620,207,470
16148,259884,9063
16632,0,0
17116,250700,9115
17644,0,0
18128,2336,5034
18656,0,0
19140,230906,4635
19668,0,0
20152,207,501
20680,231381,4504
21164,0,0
21648,236865,8999
22176,0,0
22660,237658,9190
23188,0,0
23672,0,503
24200,186073,6306
24684,0,0
25168,186786,7341
25696,0,0
26180,8979,882
26708,0,0
27192,537,537
27720,26084,5065
28204,0,0
28732,201,491
29260,0,0
29788,187216,7066
30316,0,0
30800,188053,6838
31328,0,0
31812,0,0
32340,183096,7241
32824,0,0
33352,1242,3308
33836,25652,0
34364,0,0
34848,28218,1568
35376,0,0
35860,206,504
36388,0,0
36872,0,0
37400,287206,10658
37884,0,0
38412,202,494
38940,286771,9826
39424,0,0
39952,286081,10316
40436,0,0
40964,241869,9389
41448,0,0
41976,241250,9322
42460,0,0
42988,240633,9666
43472,0,0
44000,0,0
44484,344749,24050
