time_ms,memory_kbytes
0,0
396,0
1408,36640
1628,44520
1848,57768
2156,60208
2376,61064
2596,65152
2860,62732
3124,65684
3388,86708
3652,116408
3916,116460
4180,116460
4400,116460
4664,116460
4928,116460
5148,116460
5412,116444
5676,116236
5896,116668
6160,116968
6424,117228
6644,120252
6908,120320
7172,120324
7436,120360
7700,120232
7964,120232
8184,120232
8448,120224
8712,120256
8932,120256
9152,120256
9416,120256
9680,120256
9988,120284
10208,120284
10428,120284
10692,120284
10912,120316
11176,120416
11440,120676
11660,121724
11924,121724
12188,121724
12452,121724
12716,121724
12936,121724
13156,121724
13464,121724
13684,121724
13904,121724
14168,121724
14476,121724
14696,121724
14916,121724
15180,121724
15444,121724
15708,121840
15972,129800
16192,129800
16456,129800
16676,129800
16984,129800
17204,129800
17424,133712
17688,133724
17952,133724
18216,133724
18480,133724
18700,133724
18920,133724
19184,133724
19448,133724
19712,133724
19976,133724
20240,133724
20460,133724
20724,133724
20944,133724
21208,122720
21472,128816
21692,131332
21956,131356
22220,131356
22484,131356
22748,131356
22968,131356
23188,131356
23496,131004
23716,131004
23980,131004
24200,131004
24464,131004
24728,131004
24948,131004
25212,131024
25476,131024
25696,131024
25960,131040
26224,131040
26488,131040
26708,131040
27016,131076
27192,131104
27500,131404
27720,131692
28028,131692
28204,131692
28468,131692
28732,131692
28996,131692
29216,131692
29480,131692
29700,131692
30008,131692
30228,131692
30448,131692
30712,131692
30976,131692
31240,131692
31504,131692
31768,131692
31944,131692
32252,131692
32472,131692
32736,131708
33044,140776
33220,140780
33484,140780
33748,140780
34012,140780
34232,140780
34540,143944
34716,143924
35024,143924
35244,143924
35464,143924
35728,143924
35992,143924
36256,143924
36520,143920
36740,143920
37004,143920
37224,143920
37532,143920
37752,143920
37972,143920
38236,130952
38500,133324
38764,133372
39028,133376
39292,133376
39512,133376
39776,133376
39996,133376
40260,133228
40524,133100
40744,133100
41008,133100
41272,133100
41536,133100
41756,133100
42020,133100
42284,133100
42504,133100
42768,133100
42988,132952
43252,132840
43516,133452
43780,133460
44044,133460
44264,133460
44528,133460
44792,133460
