time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1470,0,0
2009,0,0
2499,0,0
2989,0,0
3479,0,0
4018,0,0
4557,0,0
5047,0,0
5586,0,0
6076,0,0
6566,0,0
7105,0,0
7595,0,0
8134,0,0
8624,0,0
9114,0,0
9653,0,0
10143,0,0
10682,0,0
11172,0,0
11711,0,0
12201,0,0
12691,0,0
13230,0,0
13720,0,0
14259,0,0
14798,0,0
15288,0,0
15778,0,0
16317,0,0
16856,0,0
17346,0,0
17885,0,0
18375,0,0
18914,0,0
19404,0,0
19943,0,0
20433,0,0
20972,0,0
21462,0,0
21952,0,0
22491,0,0
22981,0,0
23520,0,0
24010,0,0
24549,0,0
25039,0,0
25578,0,0
26068,0,0
26607,0,0
27146,0,0
27636,0,0
28175,0,0
28665,0,0
29204,0,0
29694,0,0
30233,0,0
30723,0,0
31213,0,0
31752,0,0
32242,0,0
32732,0,0
33271,0,0
33761,0,0
34300,0,0
34839,0,0
35329,0,0
35819,0,0
36358,0,0
36897,0,0
37387,0,0
37926,0,0
38416,0,0
38955,0,0
39445,0,0
39984,0,0
40474,0,0
41013,0,0
41503,0,0
42042,0,0
42532,0,0
43022,0,0
43561,0,0
44051,0,0
44590,0,0
45080,0,0
45619,0,0
46109,0,0
46648,0,0
47138,0,0
47677,0,0
48216,0,0
48706,21918,11229
49196,0,0
49735,0,0
