time_ms,cpu_percent
0,0.0
704,0.0
1892,17.308
2112,13.836
2288,15.584
2508,4.848
2728,0.625
2904,0.0
3124,0.0
3300,0.0
3520,0.0
3696,0.0
3916,0.0
4092,0.0
4312,0.0
4532,0.0
4708,0.0
4928,0.0
5104,0.0
5324,0.0
5500,0.0
5720,0.0
5896,0.0
6116,0.0
6292,0.0
6512,1.227
6732,0.0
6908,0.0
7128,0.0
7304,0.0
7524,6.41
7700,17.197
7920,14.907
8096,0.0
8316,1.282
8536,0.0
8712,0.0
8932,1.266
9108,0.0
9328,1.911
9504,0.0
9724,0.0
9900,0.641
10120,0.0
10296,0.621
10516,0.0
10736,0.0
10912,1.282
11132,0.0
11308,0.637
11528,0.0
11704,0.0
11924,1.266
12144,0.0
12320,1.911
12540,0.0
12716,0.0
12936,1.299
13112,0.633
13332,3.125
13508,0.0
13728,0.637
13904,0.0
14124,0.0
14344,1.25
14520,0.0
14740,0.637
14916,0.0
15136,0.0
15312,0.645
15532,0.0
15708,0.641
15928,0.0
16148,0.0
16324,0.658
16544,0.0
16720,1.266
16940,0.0
17116,0.0
17336,0.641
17512,0.0
17732,0.641
17952,0.0
18128,0.0
18348,7.692
18524,6.41
18744,0.613
18920,0.645
19140,0.0
19316,0.0
19536,0.0
19756,0.0
19932,1.274
20152,0.0
20328,0.0
20548,0.0
20724,0.0
20944,0.0
21120,0.0
21340,0.0
21560,0.0
21736,0.0
21956,0.0
22132,0.0
22352,0.0
22528,0.0
22748,0.0
22924,0.0
23144,0.0
23320,0.0
23540,0.0
23760,3.727
23936,0.0
24156,5.128
24332,5.806
24552,0.629
24728,0.0
24948,0.0
25124,0.0
25344,0.0
25564,0.0
25740,0.0
25960,0.0
26136,0.0
26356,0.0
26532,0.0
26752,0.0
26928,0.0
27148,0.0
27368,0.0
27544,0.0
27764,0.0
27940,0.0
28160,0.0
28336,0.0
28556,0.0
28732,0.0
28952,0.0
29172,0.0
29348,0.0
29568,3.106
29744,0.0
29964,6.25
30140,1.266
30360,0.0
30536,0.0
30756,0.0
30976,0.0
31152,0.0
31372,0.0
31548,0.0
31768,0.0
31944,0.0
32164,0.0
32340,0.0
32560,0.0
32736,0.0
32956,0.0
33176,0.0
33352,0.0
33572,0.0
33748,0.0
33968,0.0
34144,0.0
34364,0.0
34540,0.0
34760,0.0
34980,0.0
35156,1.258
35376,0.0
35552,1.266
35772,4.375
35948,0.637
36168,0.629
36344,0.0
36564,0.0
36740,0.0
36960,0.0
37180,0.0
37356,0.0
37576,0.0
37752,0.0
37972,0.0
38148,0.0
38368,0.0
38544,0.0
38764,0.0
38984,0.0
39160,0.0
39380,0.0
39556,0.0
39776,0.0
39952,0.0
40172,0.0
40348,0.0
40568,0.0
40788,0.0
40964,2.516
41184,0.0
41360,5.063
41580,1.29
41756,0.0
41976,0.633
42152,0.0
42372,0.645
42592,0.0
42768,0.0
42988,0.0
43164,0.0
43384,0.0
43560,0.0
43780,0.0
43956,0.0
44176,0.0
44352,0.0
44572,0.0
44792,0.0
