time_ms,memory_kbytes
0,0
132,0
1144,24456
1320,33796
1584,36044
1892,39564
2112,36272
2332,62636
2596,62680
2860,62680
3080,62680
3344,62680
3608,62680
3872,62680
4136,62680
4356,62680
4620,62680
4884,62676
5104,62676
5368,62676
5588,62680
5896,62692
6116,62692
6380,62928
6644,62928
6864,62920
7128,62812
7348,74040
7656,75152
7876,87048
8140,87060
8360,87060
8624,87052
8888,87060
9152,87204
9372,87204
9636,87208
9900,87208
10120,87208
10384,87208
10648,87204
10912,87208
11176,87212
11396,87212
11616,87212
11880,87272
12144,87276
12408,87276
12672,87952
12892,87280
13200,87368
13420,87368
13640,87368
13904,87368
14168,87368
14388,87368
14696,87348
14872,87348
15136,87352
15400,87352
15664,87352
15884,87352
16148,87364
16412,87364
16632,87364
16896,87364
17160,87364
17380,87364
17644,87364
17864,87364
18172,77920
18392,78164
18656,78164
18920,78168
19140,78168
19360,78168
19668,78160
19932,78176
20196,78176
20416,78176
20680,78176
20900,78176
21120,78176
21384,78176
21648,78176
21912,78176
22132,78252
22396,78252
22616,78252
22924,78252
23144,78252
23408,78252
23672,79196
23936,90348
24156,90364
24420,90364
24640,90356
24904,90364
25124,90364
25432,90364
25652,90356
25916,90364
26180,90312
26400,90316
26664,90304
26928,90316
27148,90312
27412,90316
27676,90312
27896,90316
28160,90312
28424,90316
28688,90312
28908,90316
29172,79992
29392,80000
29700,80016
29920,80016
30140,80016
30404,80016
30668,80016
30932,80016
31196,80016
31416,80016
31680,80016
31944,80016
32164,80016
32428,80016
32692,80016
32912,80016
33176,80016
33396,80016
33660,80016
33924,80016
34144,80016
34408,80580
34672,84928
34936,84928
35156,84928
35420,84928
35684,84928
35904,84928
36212,86816
36432,86808
36696,86804
36916,86804
37180,86804
37444,86804
37664,86804
37928,86800
38148,86800
38456,86800
38676,86808
38896,86808
39160,86804
39424,86804
39688,86804
39952,83300
40172,83304
40436,83304
40700,83304
40920,83304
41184,83304
41404,83304
41668,83304
41932,83304
42196,83304
42460,83304
42680,83304
42944,83304
43164,83304
43428,83304
43692,83304
43956,83368
44176,83368
44440,83368
44704,83368
44968,83368
