time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1452,0,0
1980,0,0
2464,2094,6629
2948,0,0
3476,0,0
4004,0,0
4488,0,0
5016,0,0
5544,0,0
6028,0,0
6556,0,0
7040,31120,6814
7568,0,0
8052,204,464
8580,277879,10603
9064,0,0
9592,0,0
10120,0,0
10604,549372,20033
11132,0,0
11660,26149,1499
12144,0,0
12672,203,493
13200,0,0
13684,0,0
14212,185013,7228
14696,0,0
15224,203,462
15708,257144,8773
16236,0,0
16764,245891,5865
17248,0,0
17776,18242,4347
18304,0,0
18788,227651,4578
19316,0,0
19844,0,493
20328,223860,7925
20856,13800,904
21384,0,0
21868,0,0
22396,231423,8947
22924,0,0
23408,185995,7253
23936,0,0
24464,0,0
24948,209348,8283
25476,0,0
25960,8495,876
26488,0,0
27016,527,761
27544,25067,4536
28028,0,0
28556,205,500
29040,0,0
29568,186296,7028
30096,0,0
30580,187777,6833
31064,0,0
31592,0,0
32120,187010,7200
32604,0,0
33132,201,491
33660,22312,321
34144,0,0
34672,23851,1491
35200,0,0
35728,204,500
36212,0,0
36740,202,494
37224,283536,9558
37752,0,0
38280,281976,10477
38764,0,0
39292,277912,9098
39820,0,0
40348,239542,8244
40832,0,0
41360,237870,3647
41844,0,0
42372,0,0
42900,239700,4152
43384,0,0
43912,200,489
44440,341327,15256
44968,0,0
