time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1560,0,0
2067,0,0
2574,0,478
3081,4164,12134
3588,0,0
4095,0,0
4602,0,0
5109,0,0
5616,0,0
6123,0,0
6630,0,0
7137,19589,5442
7644,0,0
8112,3102669,63891
8619,11827013,158739
9126,1275704,16646
9633,13552565,135601
10140,856965,43015
10647,13409310,149117
11154,273608,0
11661,14681853,123822
12168,457369,0
12636,14630687,94964
13143,0,0
13650,10257090,133031
14157,5574655,0
14664,0,0
15171,79589,3215
15678,161953,0
16185,0,3251
16692,206,0
17199,0,0
17706,110772,3758
18213,0,0
18720,0,0
19227,206,468
19734,409923,10496
20241,0,0
20748,244310,4401
21255,0,0
21801,199,488
22308,0,0
22854,287999,11118
23361,0,0
23868,200,484
24375,0,0
24882,0,0
25389,175853,6870
25935,0,0
26442,204,495
26949,235783,8016
27456,454,1153
27963,0,0
28431,0,0
28938,209905,8176
29445,0,0
29952,206,460
30459,21629,620
30966,0,0
31473,36574,1909
31980,0,0
32448,25866,1541
32955,0,0
33462,207,502
33969,0,0
34476,88587,3309
34983,0,0
35490,0,0
35997,253572,14170
36504,0,0
37011,0,0
37518,677065,12287
38025,0,0
38532,206,505
39000,0,0
39546,216770,4557
