time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1443,0,0
1950,0,0
2457,0,0
2964,1051,12851
3471,2086,0
3978,0,0
4485,0,0
4992,0,0
5499,0,0
6006,0,0
6474,0,0
6981,0,0
7488,22793,5856
7995,106128,127
8502,6636726,102323
9009,17050417,186636
9516,8088032,15164
10023,17198695,179209
10530,8441760,125822
10998,17830099,123391
11505,7100866,86572
12012,12071267,81371
12519,1341924,18811
13026,5875626,28405
13533,0,0
14040,154491,206
14547,0,296
15054,0,0
15561,1176,2075
16068,313805,0
16575,0,1034
17082,205,0
17589,0,0
18096,185989,2334
18603,0,0
19110,0,469
19578,259991,3038
20085,0,1827
20592,20680,6065
21099,232087,0
21606,0,497
22113,0,0
22620,0,0
23127,322542,12652
23634,0,0
24141,206,501
24648,0,0
25155,177252,7115
25662,0,0
26169,0,0
26676,226625,8805
27183,0,0
27690,237988,9199
28197,0,0
28704,0,462
29211,206925,7203
29718,0,0
30225,36658,1900
30732,0,0
31239,2284,4930
31785,23558,0
32292,0,0
32799,206,499
33306,85744,2746
33813,0,0
34320,0,0
34827,245630,9373
35334,0,0
35841,0,0
36348,433090,16081
36855,0,0
37362,182539,7122
37869,0,0
38376,196647,7751
38883,0,0
39390,239882,19271
39936,0,0
