time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
2058,0,0
2597,0,0
3087,0,0
3577,0,0
4067,730,7079
4606,2397,0
5096,10414,2028
5586,9742,521
6076,0,3066
6615,44999,7293
7105,0,0
7595,16141,6940
8134,0,0
8624,0,0
9114,0,0
9604,0,0
10143,0,0
10633,0,0
11123,0,0
11662,0,0
12152,0,0
12642,0,0
13132,0,0
13671,13167,3087
14161,222772,27987
14651,210280,0
15190,145441,22195
15680,127454,0
16170,928208,34572
16660,0,0
17199,88707,10667
17689,0,1919
18179,0,0
18718,0,0
19208,91449,22970
19698,0,0
20237,0,0
20727,23590,7712
21217,0,0
21707,6169,2377
22246,0,0
22736,0,0
23226,0,0
23765,0,0
24255,0,0
24745,0,0
25235,0,0
25774,0,0
26264,0,0
26754,0,0
27293,0,0
27783,2219,3779
28273,0,0
28763,0,0
29302,0,0
29792,0,0
30282,0,0
30821,0,0
31311,0,0
31801,0,0
32291,0,0
32830,0,0
33320,0,0
33810,0,0
34349,0,0
34839,0,0
35329,0,0
35819,0,0
36358,0,0
36848,0,0
37338,11848,2417
37877,0,0
38367,108495,26444
38857,0,0
39396,0,0
39886,0,0
40376,0,0
40866,0,0
41405,0,0
41895,0,0
42385,0,0
42924,0,0
43463,7847,2922
43953,45666,6251
44443,0,0
44982,0,0
45472,0,0
45962,0,0
46501,3086740,53449
46991,0,0
47481,374591,18237
48020,1286970,12847
48510,0,0
49000,0,0
49490,0,0
