time_ms,cpu_percent
0,0.0
1458,0.0
2646,48.75
2862,26.582
3078,24.691
3240,32.051
3456,18.519
3672,28.75
3888,30.0
4050,30.38
4266,41.026
4482,28.049
4644,26.25
4860,22.5
5076,25.641
5292,47.436
5454,24.691
5670,24.675
5886,27.5
6048,39.241
6264,56.25
6480,41.772
6642,43.75
6858,40.0
7074,27.16
7290,46.25
7452,46.25
7668,51.282
7884,28.205
8046,30.488
8262,35.0
8478,27.848
8694,8.974
8856,0.0
9072,0.0
9288,0.0
9450,0.0
9666,0.0
9882,0.0
10098,0.0
10260,0.0
10476,0.0
10692,0.0
10854,0.0
11070,0.0
11286,0.0
11448,0.0
11664,0.0
11880,0.0
12096,0.0
12258,1.25
12474,0.0
12690,0.0
12852,0.0
13068,0.0
13284,0.0
13500,12.5
13662,25.316
13878,28.205
14094,27.5
14256,19.481
14472,18.987
14688,2.564
14850,11.25
15066,25.316
15282,20.513
15498,25.926
15660,43.038
15876,45.455
16092,29.87
16254,32.099
16470,35.0
16686,28.75
16902,41.772
17064,18.75
17280,18.987
17496,20.988
17658,23.75
17874,21.25
18090,22.5
18252,23.077
18468,12.346
18684,6.25
18900,5.063
19062,9.524
19278,23.077
19494,10.256
19656,14.815
19872,15.19
20088,23.75
20304,24.051
20466,39.241
20682,6.329
20898,0.0
21060,0.0
21276,0.0
21492,0.0
21654,16.25
21870,46.835
22086,59.259
22302,53.247
22464,39.506
22680,37.5
22896,38.462
23058,35.0
23274,34.615
23490,53.75
23706,49.383
23868,44.444
24084,33.75
24300,41.558
24462,30.0
24678,15.385
24894,0.0
25110,0.0
25272,0.0
25488,0.0
25704,0.0
25866,0.0
26082,2.5
26298,10.843
26460,3.704
26676,0.0
26892,0.0
27108,0.0
27270,1.266
27486,0.0
27702,0.0
27864,0.0
28080,0.0
28296,0.0
28512,0.0
28674,0.0
28890,0.0
29106,0.0
29268,0.0
29484,0.0
29700,0.0
29862,15.0
30078,13.75
30294,10.0
30510,0.0
30672,1.282
30888,0.0
31104,0.0
31266,0.0
31482,0.0
31698,0.0
31914,0.0
32076,0.0
32292,0.0
32508,0.0
32670,0.0
32886,0.0
33102,0.0
33264,0.0
33480,0.0
33696,0.0
33912,0.0
34074,0.0
34290,15.0
34506,13.924
34668,12.658
34884,5.195
35100,0.0
35316,0.0
35478,0.0
35694,0.0
35910,0.0
36072,0.0
36288,0.0
36504,0.0
36666,0.0
36882,0.0
37098,0.0
37314,0.0
37476,0.0
37692,0.0
37908,0.0
38070,0.0
38286,0.0
38502,0.0
38718,0.0
38880,0.0
39096,14.634
39312,12.658
39474,10.976
39690,18.987
39906,28.395
40122,31.646
40284,24.691
40500,21.795
40716,37.975
40878,49.351
41094,50.617
41310,45.679
41526,41.25
41688,48.101
41904,19.481
42120,6.173
42282,0.0
42498,0.0
42714,0.0
42930,0.0
43092,0.0
43308,0.0
43524,0.0
43686,0.0
43902,0.0
44118,0.0
44334,0.0
44496,0.0
44712,0.0
44928,0.0
45090,20.253
45306,25.974
45522,25.61
45738,24.359
45900,17.284
46116,17.722
46332,17.722
46494,31.646
46710,33.75
46926,36.709
47142,27.848
47304,30.0
47520,22.222
47736,0.0
47898,12.195
48114,17.5
48330,16.049
48492,3.846
48708,5.063
48924,2.564
49140,0.0
49302,0.0
49518,1.235
49734,1.25
49896,25.316
50112,15.0
50328,17.5
50544,17.284
50706,5.063
50922,0.0
51138,0.0
51300,0.0
51516,0.0
51732,0.0
51948,0.0
52110,0.0
52326,0.0
52542,0.0
52704,0.0
52920,0.0
53136,0.0
53298,0.0
53514,0.0
53730,0.0
53946,0.0
54108,0.0
54324,0.0
54540,0.0
54702,3.797
54918,11.111
