time_ms,memory_kbytes
0,0
308,0
1320,19648
1540,22076
1804,19928
2024,22788
2288,50472
2508,60612
2772,63100
3168,62944
3344,62944
3564,62944
3784,62944
4136,62944
4356,62944
4576,62944
4884,62944
5148,62944
5456,62944
5544,62940
5808,62960
6028,62960
6292,63276
6600,63148
6820,63148
7128,63148
7348,63148
7568,63148
7832,63400
8052,63680
8360,63724
8580,63724
8800,63724
9108,63724
9372,63724
9592,63724
9856,63724
10164,63736
10384,63736
10560,63736
10824,63736
11132,63736
11352,63736
11616,63736
11924,63736
12100,63736
12320,63604
12672,63604
12848,63604
13112,63604
13420,63644
13552,63984
13860,64428
14124,64428
14388,64428
14652,64428
14872,64428
15136,64428
15400,64428
15576,64428
15796,64428
16148,64428
16412,64428
16588,64428
16852,64428
17160,64428
17424,64428
17556,64428
17820,64428
18084,64428
18348,64428
18656,64428
18876,64948
19052,62976
19404,63012
19624,63012
19932,63012
20108,63012
20372,63012
20636,63012
20900,63012
21120,63012
21340,63012
21604,63012
21956,63012
22132,63012
22396,63012
22660,63012
22924,63012
23188,63012
23408,63012
23672,63012
23936,62968
24156,62968
24376,63020
24596,63636
24816,64960
25168,65816
25344,65816
25608,65816
25916,65816
26180,65816
26356,65816
26664,65816
26928,65816
27104,65816
27456,65816
27676,65816
27896,65816
28160,65816
28380,65816
28600,65816
28820,65816
29084,65816
29436,65816
29700,65816
29876,65816
30140,66012
30404,71368
30668,71372
30976,71372
31108,71372
31416,71372
31680,71372
31900,73560
32120,74328
32428,74356
32692,74356
32868,74356
33132,74356
33396,74356
33704,74356
33880,74356
34100,74356
34408,74356
34716,74356
34848,74356
35156,74356
35420,74356
35640,75984
35860,73748
36212,73780
36344,73780
36608,73780
36916,73780
37224,73780
37400,81956
37620,81972
37928,81992
38192,81992
38456,81992
38676,81992
38940,81992
39204,81992
39380,81992
39644,81992
39952,82000
40216,82000
40348,82000
40612,82000
40920,82004
41140,90724
41404,68688
41712,68688
41888,68688
42240,68688
42372,68688
42680,68688
42988,68688
43120,68688
43384,68688
43692,68688
44000,68688
44176,68688
44440,68688
44704,68688
