time_ms,memory_kbytes
0,0
528,0
1540,26084
1760,32960
2068,40372
2288,38552
2552,35524
2772,59836
3080,60196
3388,60260
3608,60260
3828,60260
4048,60260
4356,60260
4620,60260
4840,60260
5016,60260
5324,60260
5632,60260
5808,60260
6072,60260
6336,60260
6644,60376
6820,60488
7128,60372
7348,60372
7612,60372
7832,60372
8052,69976
8316,70740
8536,82472
8844,82464
9108,82480
9372,82564
9592,82584
9856,82596
10164,82596
10296,82584
10560,82596
10868,82592
11088,82592
11396,82592
11572,82592
11924,82592
12100,82800
12364,82792
12628,82792
12936,82560
13068,82560
13332,82548
13640,82560
13860,82664
14080,82664
14388,82664
14652,82664
14828,82664
15136,82664
15400,82664
15620,82664
15840,82676
16148,82676
16324,82676
16544,82676
16852,82676
17116,82676
17424,82676
17644,82676
17820,82676
18084,82676
18348,82676
18656,82676
18832,72852
19096,73632
19360,73628
19624,73628
19932,73628
20108,73628
20372,73628
20680,73636
20900,73636
21120,73636
21384,73636
21692,73636
21824,73636
22088,73636
22440,73636
22704,73636
22880,73864
23144,73864
23452,73864
23584,73864
23848,73864
24200,73896
24332,72980
24596,84108
24860,84116
25124,84124
25388,84124
25608,84108
25872,84108
26180,84108
26444,84108
26620,84108
26884,84108
27192,84108
27412,84108
27632,84108
27984,84100
28160,84108
28380,84108
28688,84108
28908,84108
29128,84108
29480,84040
29700,84048
29920,84124
30140,84124
30360,84124
30668,84124
30888,84124
31152,84124
31416,84124
31680,84124
31900,84124
32164,84124
32428,84124
32648,84152
32956,84152
33132,84152
33396,84152
33704,84152
33968,84152
34188,84152
34408,84152
34672,84152
34892,89408
35200,89408
35376,89412
35684,89412
35904,89412
36168,89412
36388,89412
36696,89412
37004,89412
37136,89412
37400,89412
37664,89412
37928,89416
38148,89416
38412,89416
38676,89416
38984,89416
39116,89416
39380,89416
39688,89416
39952,74080
40172,74688
40480,74692
40612,74692
40920,74692
41228,74692
41536,75436
41712,75460
41888,75460
42152,75460
42504,75460
42724,75460
42944,75460
43208,75460
43384,75460
43692,75460
44000,75460
44176,75460
44440,75460
44748,75460
44880,75460
