time_ms,received_bytes_sec,sent_bytes_sec
0,0,0
1440,0,0
1935,238,1400
2430,86037,6651
2970,0,0
3465,0,0
3960,0,0
4500,0,0
4995,0,0
5535,0,0
6030,0,0
6570,0,0
7110,0,0
7605,0,0
8145,0,0
8640,0,0
9135,0,0
9675,0,0
10170,0,0
10710,0,0
11205,0,0
11700,0,0
12240,0,0
12735,0,0
13230,0,0
13770,0,0
14265,0,0
14760,0,0
15300,0,0
15795,0,0
16290,0,0
16830,0,0
17325,0,0
17820,0,0
18360,0,0
18855,0,0
19350,0,0
19890,0,0
20430,0,0
20925,0,0
21465,0,0
21960,0,0
22455,0,0
22995,0,0
23490,0,0
23985,68162,10044
24525,0,0
25020,0,0
25560,0,0
26055,0,0
26550,0,0
27090,0,0
27585,0,0
28080,0,0
28620,0,0
29115,0,0
29655,0,0
30195,0,0
30690,0,0
31230,0,0
31725,0,0
32220,0,0
32760,0,0
33255,0,0
33750,0,0
34290,0,0
34830,0,0
35325,0,0
35820,0,0
36360,0,0
36855,0,0
37350,0,0
37890,0,0
38385,0,0
38925,0,0
39420,0,0
39960,0,0
40455,0,0
40950,0,0
41490,0,0
41985,0,0
42525,0,0
43020,0,0
43515,0,0
44055,0,0
44550,0,0
