time_ms,memory_kbytes
0,0
88,0
1100,14900
1364,21788
1628,24668
1848,26944
2112,64084
2332,72256
2596,68688
2816,68688
3080,68688
3344,68688
3652,68688
3872,68688
4092,68688
4356,68688
4664,68688
4884,68688
5104,68688
5368,68692
5632,68692
5896,68692
6160,68916
6380,68916
6644,68916
6864,68916
7172,68784
7392,68784
7612,69212
7876,69368
8140,69368
8360,69368
8624,69368
8888,69368
9152,69368
9372,69368
9636,69368
9900,69380
10120,69380
10384,69380
10604,69380
10912,69380
11132,69380
11396,69380
11704,69380
11880,69380
12144,69380
12408,69380
12672,69380
12892,69380
13156,69532
13420,70140
13640,70144
13904,70144
14124,70144
14388,70144
14652,70144
14916,70144
15180,70144
15400,70144
15664,70144
15884,70144
16148,70144
16412,70144
16632,70144
16896,70144
17160,70144
17424,70144
17644,70144
17908,70144
18128,70144
18436,70144
18656,69996
18876,70148
19184,70152
19404,70152
19712,70152
19888,70152
20152,70152
20416,70152
20680,70152
20900,70152
21164,70152
21428,70152
21648,70152
21912,70152
22132,70152
22440,70152
22660,70152
22924,70152
23144,70152
23452,70152
23672,70152
23936,70152
24156,70224
24464,70684
24684,74144
24948,74156
25168,74156
25388,74156
25696,74156
25916,74156
26180,74156
26400,74156
26708,74156
26928,74156
27148,74156
27412,74156
27676,74156
27940,74156
28160,74156
28424,74156
28688,74156
28908,74156
29172,74156
29392,74156
29700,74156
29920,74388
30228,79728
30448,79736
30668,79736
30932,79736
31196,79736
31460,79736
31680,81944
31944,81960
32164,81964
32428,81964
32692,81964
32956,81964
33220,81964
33440,81964
33660,81964
33924,81964
34188,81964
34408,81964
34672,81964
34936,81964
35200,81964
35420,83628
35728,84524
35948,84528
36212,84528
36432,84528
36696,84528
36916,84528
37180,94568
37444,94496
37708,94496
37972,94496
38192,94496
38456,94496
38720,94496
38984,94496
39204,94496
39468,94400
39688,94400
39996,94400
40216,94400
40436,94400
40700,94400
40964,95100
41228,86364
41448,86364
41712,86364
41976,86364
42240,86364
42460,86364
42724,86364
42944,86364
43208,86364
43472,86364
43736,86364
43956,86364
44264,86364
44484,86364
44704,86364
