time_ms,memory_kbytes
0,0
1458,0
2430,20456
2700,19248
2970,26732
3240,28912
3456,23172
3726,24060
3996,24052
4212,24680
4428,25344
4752,25004
5022,25716
5238,26928
5454,28084
5724,28592
5994,29308
6264,28428
6480,32088
6804,33068
6966,32816
7236,33204
7506,34292
7776,41980
8046,44488
8316,44692
8532,45332
8748,53136
9018,53952
9234,54028
9504,54028
9720,54028
9990,54028
10260,54016
10530,53100
10746,53132
10962,53132
11286,53132
11502,53132
11718,53132
11988,53100
12204,53100
12474,53100
12744,53100
12960,53100
13230,53100
13500,53100
13716,53100
14040,53100
14310,55900
14472,57168
14742,57196
15012,57196
15228,57196
15498,57196
15714,57196
15984,57196
16254,57196
16470,57196
16740,57196
17010,57196
17226,57196
17496,57196
17712,57196
17982,57196
18252,56176
18468,56176
18738,56176
19008,56176
19224,56176
19494,56176
19764,56484
20034,56036
20250,54716
20628,56124
20790,54204
21060,54204
21330,53340
21546,53340
21816,53348
22032,53348
22302,53348
22572,53348
22788,53320
23058,53320
23328,53324
23544,53324
23814,53324
24030,53324
24300,53364
24570,53364
24786,53312
25056,53248
25326,53252
25542,53252
25812,53532
26028,53548
26298,53548
26568,53548
26784,53556
27054,53556
27324,53544
27540,53544
27810,53552
28080,53552
28296,53552
28566,53552
28836,53552
29052,53552
29322,53552
29538,53552
29808,53536
30078,53536
30294,53540
30564,53540
30888,53836
31266,50520
31482,55064
31806,61064
32022,61464
32238,61472
32508,61472
32778,61472
33048,58416
33264,58416
33534,58420
33750,58436
34020,58436
34236,58436
34506,58436
34776,58436
34992,58408
35262,58408
35478,58408
35748,58408
36018,58408
36234,58408
36504,58408
36774,58408
37044,58408
37314,58708
37530,58724
37746,58724
38016,58728
38232,58728
38502,58728
38772,58728
38988,58728
39258,58728
39528,58728
39744,58728
40014,58728
40230,58728
40500,58728
40770,58728
41040,58728
41256,58728
41526,58728
41742,58728
42012,58728
42282,58728
42552,58708
42930,54532
43146,54612
43362,56040
43632,56040
43902,56020
44118,56020
44388,56028
44658,56028
44874,56028
45144,56028
45414,56032
45630,56032
45900,56036
46170,56036
46386,56036
46656,56036
46872,56036
47142,56036
47412,56028
47628,56028
47898,56036
48168,56024
48384,55892
48654,55892
48870,55844
49140,55844
49410,55852
49626,55852
49896,55852
50166,55852
50382,55844
50652,55844
50868,55852
51138,55852
51408,55852
51624,55852
51894,55864
52164,55864
52380,55848
52650,55848
52866,55852
53136,55852
53676,47068
54000,47428
54216,48280
54432,48520
54594,0
54810,0
